"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2019,3,145103183,28447360
2019,9,145103195,28447364
2019,10,145103200,28447365
2019,19,145095270,28452439
2019,20,145103248,28447377
2019,12,145103269,28452456
2019,18,145103270,28452457
2019,12,145108196,28452470
2019,12,145103525,28447437
2019,3,145103580,28447440
2019,20,145108362,28456922
2019,18,145103837,28447485
2019,18,145103836,28447484
2019,18,145108527,28456961
2019,12,145108535,28447507
2019,12,145104013,28447510
2019,12,145104024,28447513
2019,10,145104076,28447520
2019,9,145108579,28456976
2019,9,145108582,28456977
2019,12,145095811,28447528
2019,20,145095824,28452553
2019,20,145108613,28456987
2019,18,145095846,28447549
2019,12,145108649,28456993
2019,12,145104204,28452560
2019,18,144211373,28196872
2019,20,144211402,28196882
2019,3,144211372,28196871
2019,20,144211410,28196884
2019,3,144204102,28196887
2019,12,144211429,28196893
2019,18,144211516,28196910
2019,12,144207018,28196912
2019,20,144211668,28192007
2019,12,144211811,28192033
2019,3,144211827,28196973
2019,12,144211837,28196976
2019,12,144211899,28196985
2019,20,144211910,28196990
2019,20,144211925,28196992
2019,18,144211934,28196994
2019,12,144211959,28196998
2019,19,144207078,28187347
2019,19,145095899,28452567
2019,20,144211991,28197010
2019,9,144212015,28192092
2019,20,144204766,28192109
2019,12,144212198,28197042
2019,12,144204885,28192125
2019,2,144212259,28197050
2019,18,144212275,28197052
2019,20,144212357,28197066
2019,18,144207136,28187358
2019,20,144205198,28192168
2019,12,144205199,28197088
2019,20,144212646,28197113
2019,12,144212660,28197117
2019,12,144212674,28197119
2019,3,144205252,28192176
2019,12,144205272,28192183
2019,12,144212723,28197125
2019,12,144205297,28192189
2019,20,144205354,28192199
2019,12,144212924,28197157
2019,12,144212969,28197163
2019,20,144212983,28197166
2019,12,144213015,28197168
2019,18,144213887,28197354
2019,18,144216384,28192385
2019,18,144213940,28197370
2019,12,144216538,28192416
2019,12,144216547,28192418
2019,18,144214042,28192420
2019,20,144214157,28192450
2019,12,144214192,28197436
2019,12,144214354,28192468
2019,20,144214417,28197465
2019,3,144214456,28197472
2019,20,144214530,28197484
2019,12,144214855,28197538
2019,12,144217428,28192585
2019,20,144215211,28192624
2019,19,144215310,28197624
2019,9,144215342,28197633
2019,12,144207264,28187379
2019,20,144215393,28197641
2019,12,144217654,28192644
2019,20,144217686,28197658
2019,12,144215497,28197660
2019,9,144207286,28197662
2019,12,144207286,28197663
2019,18,144207290,28187381
2019,12,144217698,28192656
2019,20,144215537,28197671
2019,6,144215585,28197686
2019,3,144215603,28197692
2019,20,144217747,28192664
2019,12,144217750,28197693
2019,18,144215637,28197703
2019,12,144215651,28197707
2019,18,144215689,28192672
2019,18,144215809,28197752
2019,20,144217815,28192680
2019,18,144215848,28197759
2019,2,144215862,28197761
2019,19,144207352,28187389
2019,12,144215891,28197768
2019,12,144215900,28192685
2019,20,144207358,28187391
2019,9,144215941,28197781
2019,19,144215955,28197786
2019,20,144207374,28197788
2019,20,138076490,25911753
2019,20,138081443,25911755
2019,20,138081453,25916750
2019,18,138081478,25911760
2019,20,138081483,25906775
2019,20,138081535,25911768
2019,20,138081569,25916769
2019,20,138076670,25916772
2019,3,138091349,25911779
2019,20,138076710,25911791
2019,20,138091393,25906796
2019,20,138081730,25911804
2019,20,138091490,25911814
2019,2,138991800,26171768
2019,20,138991809,26168002
2019,12,138992905,26163510
2019,18,138992921,26171985
2019,12,138982799,26163528
2019,12,138988013,26168203
2019,17,138982885,26163539
2019,12,138982885,26163538
2019,18,138993153,26172008
2019,18,138993181,26172017
2019,12,138988112,26163569
2019,18,138993227,26163574
2019,12,138983026,26163577
2019,12,138993275,26172036
2019,12,138993280,26163594
2019,12,138993292,26172037
2019,12,143019037,27830278
2019,20,143023383,27839143
2019,3,143023436,27841897
2019,9,143023436,27841898
2019,2,143023501,27841912
2019,12,143023510,27841916
2019,2,143023543,27841923
2019,12,143023548,27841925
2019,12,143023623,27841937
2019,20,143019117,27830293
2019,20,143023638,27841940
2019,3,143023655,27841943
2019,2,143023662,27841946
2019,2,143023690,27841953
2019,18,143023701,27841957
2019,18,143023710,27841959
2019,18,143023747,27830299
2019,12,143023754,27841965
2019,12,143019150,27830300
2019,2,143023770,27841970
2019,19,143023777,27841972
2019,12,143023787,27841977
2019,12,143023808,27841985
2019,12,143023849,27841996
2019,3,143023850,27839149
2019,6,143023952,27842018
2019,12,143015075,27839152
2019,18,143023984,27842026
2019,12,143019243,27830313
2019,12,143024110,27842054
2019,12,143024109,27842053
2019,9,143024133,27842058
2019,12,143024144,27839155
2019,20,143019258,27830315
2019,12,143024152,27842061
2019,12,143024172,27842065
2019,20,143024216,27842072
2019,12,143024223,27842075
2019,12,143024224,27842076
2019,12,143019274,27830318
2019,12,143019276,27830319
2019,18,143024238,27830320
2019,18,143024246,27830321
2019,20,143019279,27842079
2019,12,143024249,27839159
2019,12,143024263,27842085
2019,3,143024279,27842086
2019,10,143024288,27842088
2019,12,140983477,27233231
2019,12,140983483,27238778
2019,12,140983499,27233237
2019,20,140983564,27238795
2019,18,140983566,27238796
2019,2,140977336,27233259
2019,12,140986362,27244425
2019,18,140983650,27238807
2019,20,140983652,27238808
2019,18,140983685,27238815
2019,12,142139248,27587296
2019,20,142139332,27587320
2019,18,142139513,27587369
2019,12,142139710,27587419
2019,12,142139799,27587442
2019,12,142139909,27587465
2019,12,142139982,27587483
2019,12,142140014,27587490
2019,12,142140055,27587492
2019,12,142140182,27587520
2019,12,142140184,27587522
2019,12,142140186,27587523
2019,12,142140250,27587541
2019,16,142140259,27587543
2019,12,142140510,27587577
2019,20,142140615,27587603
2019,12,142140673,27587616
2019,3,142140678,27587619
2019,20,142140704,27587628
2019,12,142140709,27587631
2019,12,142140805,27587657
2019,12,142140841,27587665
2019,12,142140903,27587681
2019,12,142141189,27587742
2019,12,142141249,27587755
2019,12,142141257,27587758
2019,12,142141280,27587765
2019,12,142141648,27587874
2019,18,142141674,27587880
2019,12,142141790,27587911
2019,12,142141805,27587914
2019,12,142141843,27587921
2019,3,142141860,27587927
2019,12,142141867,27587928
2019,9,142141939,27587939
2019,12,142141959,27587941
2019,12,142141967,27587943
2019,18,142142165,27587983
2019,12,142132081,27534175
2019,2,142132082,27534176
2019,12,142142306,27588017
2019,12,142142318,27588023
2019,3,142050954,27534184
2019,9,142142408,27582290
2019,10,142142603,27588070
2019,20,142051009,27582301
2019,18,142142625,27588074
2019,20,142142653,27588077
2019,12,142142672,27588082
2019,20,142142916,27588131
2019,20,142142958,27588138
2019,12,142143009,27588150
2019,4,140983550,27238792
2019,2,140983568,27238797
2019,2,140983614,27238804
2019,20,140986350,27244424
2019,11,140986402,27244433
2019,20,140986456,27244445
2019,12,140983809,27238833
2019,12,140983811,27238834
2019,12,140977547,27233294
2019,20,140983849,27238840
2019,20,140983875,27238849
2019,12,140983914,27238861
2019,20,140984287,27238926
2019,18,140984316,27238933
2019,18,140986755,27244499
2019,12,140984456,27238961
2019,20,140984548,27238973
2019,20,140986972,27244543
2019,12,140986981,27244547
2019,20,140977207,27233236
2019,20,140986284,27238793
2019,9,140983560,27233250
2019,2,140983654,27238809
2019,20,140983736,27238824
2019,20,140977503,27233287
2019,12,140983876,27238850
2019,12,140977650,27233315
2019,12,140984034,27233329
2019,19,140984038,27244460
2019,2,140986593,27244466
2019,20,140984107,27238891
2019,2,138987095,26163316
2019,12,138991780,26171766
2019,18,138981829,26163330
2019,2,138986886,26167968
2019,3,138981625,26167970
2019,20,138986894,26163297
2019,2,138981634,26163299
2019,9,138986909,26167972
2019,12,138986935,26167975
2019,12,138991609,26156752
2019,12,138987327,26168035
2019,3,138987370,26163379
2019,9,138987420,26168055
2019,12,138992053,26171805
2019,12,138982153,26163394
2019,12,138992065,26171807
2019,12,138982188,26171811
2019,3,138992100,26168069
2019,12,138992104,26171819
2019,9,138982217,26163405
2019,20,138992121,26171824
2019,20,138982256,26163412
2019,12,138992198,26171837
2019,12,138987515,26163420
2019,2,138982319,26171844
2019,12,138992267,26171848
2019,12,138992360,26168095
2019,20,138982397,26163439
2019,9,138982429,26163446
2019,12,138992436,26171890
2019,18,138992453,26171895
2019,12,138992468,26171900
2019,9,138992502,26171910
2019,20,138992546,26171917
2019,12,138992553,26163473
2019,20,138982545,26171924
2019,18,138992598,26168121
2019,19,138987696,26168124
2019,12,138987707,26168129
2019,14,138992662,26168135
2019,2,138992663,26171939
2019,12,138982587,26163481
2019,12,138992699,26171947
2019,2,138992699,26168143
2019,18,138982593,26163484
2019,20,138992725,26163486
2019,12,138992755,26163488
2019,2,138987813,26168159
2019,20,138987816,26168161
2019,12,138992789,26168162
2019,2,138987826,26168165
2019,2,138987865,26163494
2019,18,138982662,26163496
2019,20,138982673,26168177
2019,20,138992874,26171980
2019,2,138982190,26171813
2019,18,138987481,26168072
2019,12,138992243,26171843
2019,12,138982334,26163430
2019,12,138992318,26171860
2019,12,138992339,26171865
2019,3,138992393,26171879
2019,6,138982540,26163472
2019,12,138982551,26163479
2019,20,138982559,26168122
2019,20,138992629,26171933
2019,12,138987715,26168132
2019,20,138987762,26168148
2019,20,138992745,26171954
2019,12,138992748,26163487
2019,20,138987808,26171963
2019,18,142139225,27587290
2019,18,142139183,27587274
2019,18,142139224,27587289
2019,12,142139278,27587301
2019,20,142139290,27587308
2019,12,142139309,27587311
2019,12,142139321,27587315
2019,20,142139356,27587327
2019,18,142139506,27587366
2019,12,142139518,27587371
2019,3,142140097,27587504
2019,20,142140203,27587530
2019,12,142140213,27587533
2019,12,142140467,27587570
2019,12,142140533,27587583
2019,12,142140567,27587595
2019,12,142140654,27587612
2019,2,142140665,27587615
2019,12,142140837,27587664
2019,3,142140883,27587677
2019,12,142140984,27587694
2019,12,142141001,27587698
2019,18,142141095,27587718
2019,18,142141101,27587721
2019,12,142141158,27587734
2019,9,142141183,27587740
2019,19,142141264,27587761
2019,9,142141268,27587762
2019,12,142141270,27587764
2019,12,142141300,27587770
2019,12,142141327,27587781
2019,12,142141362,27587789
2019,20,142141439,27587819
2019,12,142141447,27587825
2019,12,142139172,27587271
2019,18,142139266,27587299
2019,2,142139623,27587400
2019,19,142139705,27587418
2019,12,142139735,27587426
2019,2,142139898,27587464
2019,20,142139912,27587467
2019,12,142139985,27587485
2019,12,142140085,27587498
2019,12,142140189,27587524
2019,12,142140235,27587535
2019,19,142140263,27587545
2019,12,142140491,27587574
2019,20,142140515,27587579
2019,9,142140523,27587580
2019,20,142140586,27587596
2019,12,142140629,27587606
2019,2,142140634,27587608
2019,9,142143055,27588158
2019,12,142143068,27588163
2019,9,142143086,27588169
2019,12,142051138,27588186
2019,12,142143163,27588188
2019,3,142143167,27588190
2019,20,142051145,27582342
2019,12,142051150,27588199
2019,12,142143236,27588208
2019,12,142051160,27588214
2019,12,142143288,27588224
2019,18,142143293,27588228
2019,12,142143310,27588231
2019,12,142143332,27588238
2019,12,142143355,27588240
2019,12,142143361,27588245
2019,12,142143406,27588259
2019,12,142143443,27588268
2019,18,142143483,27588280
2019,19,142143487,27588282
2019,3,142146262,27582367
2019,18,142143127,27588182
2019,18,142143137,27588183
2019,19,138991710,26167992
2019,12,138987166,26168003
2019,20,138991821,26171770
2019,2,138991854,26168010
2019,2,138987253,26163339
2019,12,138981905,26171784
2019,12,138982044,26163376
2019,2,138987366,26163378
2019,2,138991998,26168044
2019,3,138992001,26168045
2019,3,138982176,26171808
2019,12,138992089,26171812
2019,12,138992098,26163398
2019,12,138992132,26171826
2019,12,138982266,26171830
2019,18,138992173,26171834
2019,9,138982320,26163427
2019,12,138982331,26163429
2019,3,138992278,26171850
2019,20,138992281,26171851
2019,12,138992285,26171853
2019,12,138992308,26168090
2019,12,138992313,26168091
2019,12,138992319,26171862
2019,12,138987555,26171871
2019,18,138982422,26163443
2019,12,138982447,26163450
2019,20,138982464,26163454
2019,12,138992408,26171886
2019,12,138987589,26168105
2019,2,138992596,26163478
2019,20,138987701,26168126
2019,20,138987714,26168131
2019,18,138987782,26168151
2019,12,138987835,26171970
2019,12,138992830,26168166
2019,9,138982689,26163504
2019,12,138982833,26163532
2019,12,138988068,26163547
2019,20,138982922,26172007
2019,12,138993152,26168213
2019,3,138993152,26168212
2019,20,138982952,26163558
2019,18,138982954,26163560
2019,20,138993174,26172015
2019,20,138983001,26163572
2019,9,138993229,26168219
2019,12,138993229,26172028
2019,10,138983061,26163587
2019,12,138983062,26163589
2019,12,138983061,26163588
2019,20,138983082,26163595
2019,20,138983089,26163596
2019,9,138983094,26163597
2019,6,138983115,26163600
2019,20,138983123,26163603
2019,20,138983146,26163607
2019,12,138993349,26172052
2019,12,138993360,26172053
2019,20,138993370,26172055
2019,10,138993423,26172061
2019,12,138993450,26172066
2019,20,138983460,26163663
2019,12,138988344,26172090
2019,12,138983468,26163665
2019,12,138993577,26172095
2019,20,138983522,26163678
2019,20,138993594,26172097
2019,20,140986214,27244391
2019,12,140977236,27238785
2019,2,140977244,27233244
2019,12,140983537,27238790
2019,2,140983574,27238799
2019,3,140986367,27244426
2019,12,140983659,27238810
2019,12,140983687,27238816
2019,20,140983689,27238817
2019,18,140986422,27244437
2019,12,140977424,27238819
2019,20,140983722,27238820
2019,12,140986437,27244440
2019,20,140983729,27238822
2019,9,140983732,27238823
2019,20,140977474,27233279
2019,10,140983768,27238827
