"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2019,146842030,121277187,16,"C",22,,""
2019,138988128,113829885,51,"C",20,,""
2019,138988129,113829885,5,"C",20,,""
2019,138983040,113824382,45,"C",11,,""
2019,146842033,121281554,45,"C",22,,""
2019,138993259,113824386,14,"C",43,,""
2019,138993266,113829900,45,"C",20,,""
2019,138993268,113819488,51,"C",20,,""
2019,146835364,121277208,14,"A",20,,""
2019,138993273,113824391,45,"C",20,,""
2019,138983072,113824395,51,"C",20,,""
2019,146842050,121281570,45,"C",20,,""
2019,138983077,113819505,7,"C",18,,""
2019,138983086,113824398,45,"C",20,,""
2019,146842057,121277218,47,"C",20,,""
2019,138993296,113824402,2,"C",5,,""
2019,146842059,121281577,45,"C",20,,""
2019,138988155,113829941,47,"C",5,,""
2019,138983109,113819531,45,"C",18,,""
2019,138993305,113824407,27,"C",20,,""
2019,138983118,113824408,47,"C",46,,""
2019,138983119,113824411,21,"C",18,,""
2019,138993314,113824414,49,"C",20,,"N"
2019,138983125,113824416,2,"C",5,,""
2019,138993316,113824417,40,"C",46,,""
2019,138993322,113829970,45,"C",20,,""
2019,138988176,113824420,14,"C",20,,""
2019,138988177,113824421,21,"C",20,,""
2019,146839569,121277233,45,"C",24,,""
2019,138983140,113824422,45,"C",46,,""
2019,146835397,121277242,14,"C",18,,""
2019,146842082,121277243,14,"C",46,,""
2019,138983148,113824429,27,"C",20,,""
2019,138993340,113829991,51,"C",20,,""
2019,138993343,113824431,51,"C",20,,""
2019,146835401,121281603,2,"C",20,,""
2019,138993359,113824437,14,"C",21,,""
2019,138988196,113824439,56,"C",20,,""
2019,146839581,121281603,41,"C",20,,""
2019,138993363,113824441,14,"C",20,,""
2019,138988203,113824443,56,"C",20,,""
2019,138993371,113824446,51,"C",20,,""
2019,138988212,113824448,51,"C",20,,""
2019,138988215,113824451,49,"C",34,,"N"
2019,138993376,113824453,46,"C",20,,""
2019,138988218,113824454,45,"C",46,,""
2019,138988222,113824457,14,"C",43,,""
2019,138993382,113824462,49,"C",20,,"F"
2019,138983210,113824466,14,"C",3,,""
2019,146835407,121277248,41,"C",47,,""
2019,138988229,113824474,14,"C",21,,""
2019,138993394,113824478,14,"C",21,,""
2019,146842104,121277256,51,"C",25,,""
2019,138988235,113824480,2,"C",5,,""
2019,138988237,113824482,11,"C",5,,""
2019,138993401,113824485,7,"C",20,,""
2019,138983252,113824487,49,"C",20,,"N"
2019,138988239,113824492,49,"C",21,,"F"
2019,138983258,113824493,49,"C",20,,"F"
2019,138983261,113824494,49,"C",19,1,"N"
2019,138988243,113824496,51,"C",18,,""
2019,146835428,121277259,36,"C",20,,""
2019,146842116,121277267,21,"C",20,,""
2019,138983280,113819670,21,"C",20,,""
2019,138993429,113830081,49,"C",24,,"F"
2019,146839597,121277275,11,"C",5,,""
2019,146839605,121277281,21,"C",30,,""
2019,138983298,113824510,5,"C",20,,""
2019,138983300,113819691,51,"C",20,,""
2019,138983304,113824513,14,"A",21,,""
2019,138983311,113824516,16,"C",13,,""
2019,138988261,113824519,47,"C",20,,""
2019,146842129,121277283,16,"C",13,,""
2019,146839609,121281654,14,"C",20,,""
2019,146839611,121281657,5,"C",22,,""
2019,146835467,121277290,11,"C",22,,""
2019,146835472,121277296,51,"C",20,,""
2019,138993457,113830102,51,"C",20,,""
2019,138988269,113824531,14,"C",20,,""
2019,146839624,121277306,44,"C",20,,""
2019,138988277,113819738,47,"C",20,,""
2019,138983354,113819741,16,"C",20,,""
2019,138983358,113824549,49,"C",20,,"N"
2019,138988288,113819749,49,"C",20,,"F"
2019,138983373,113824555,27,"C",20,,""
2019,138988295,113824555,44,"C",20,,""
2019,138988296,113824557,45,"C",2,,""
2019,138988298,113824560,16,"C",15,,""
2019,138993497,113824562,2,"A",12,,""
2019,138983387,113819769,27,"C",20,,""
2019,138988312,113824574,2,"C",20,,""
2019,138993517,113824583,51,"C",20,,""
2019,138983421,113819801,2,"C",20,,""
2019,138983439,113824592,49,"C",20,,"F"
2019,138993533,113819821,5,"C",20,,""
2019,138983452,113824599,14,"C",20,,""
2019,142142045,117076195,14,"C",7,,""
2019,142050850,117063590,41,"C",12,,""
2019,142050849,117063590,2,"C",12,,""
2019,142050912,117063642,14,"C",20,,""
2019,142132090,117063643,27,"C",20,,""
2019,142050914,117063644,14,"C",20,,""
2019,142050916,117063645,23,"C",8,,""
2019,142132099,117063651,49,"C",20,,"N"
2019,142050930,117063656,51,"C",20,,""
2019,142142274,117076421,51,"C",41,,""
2019,142050935,117076438,45,"C",5,,""
2019,142050940,117063666,51,"C",21,,""
2019,142142325,117076467,14,"C",20,,""
2019,142050949,117063676,45,"C",14,,""
2019,142142355,117063678,5,"C",20,,""
2019,142050960,117063683,27,"C",18,,""
2019,142050961,117063683,5,"C",18,,""
2019,142050965,117063685,45,"C",22,,""
2019,142142418,117063696,14,"C",5,,""
2019,142142428,117063697,49,"C",20,,"N"
2019,142142432,117076568,45,"C",20,,""
2019,142142445,117076581,5,"C",20,,""
2019,142142463,117076597,16,"C",13,,""
2019,142142487,117063716,45,"C",20,,""
2019,142050999,116955870,63,"C",20,,""
2019,142142523,117063719,45,"C",8,,""
2019,142142539,117063723,14,"C",13,,""
2019,142142542,117076665,5,"C",20,,""
2019,142142541,117076665,49,"C",20,,"F"
2019,142142552,117076674,45,"C",5,,""
2019,142142562,117076683,27,"C",20,,""
2019,142051005,117063728,51,"C",41,,""
2019,142142588,117076711,28,"C",25,,""
2019,142051007,117063731,41,"C",20,,""
2019,142142608,117076728,51,"C",20,,""
2019,142142611,117063733,5,"C",20,,""
2019,142142620,117076740,45,"C",5,,""
2019,142142629,117063735,51,"C",20,,""
2019,142051011,117063737,2,"C",5,,""
2019,142051019,117063755,51,"C",13,,""
2019,142142714,117076825,49,"C",20,,"N"
2019,142142730,117076834,45,"C",20,,""
2019,142142736,117063767,2,"C",25,,""
2019,142142735,117063767,11,"C",25,,""
2019,142142734,117063767,45,"C",25,,""
2019,142142740,117063770,5,"C",20,,""
2019,142142744,117063771,51,"C",18,,""
2019,142142759,117076861,44,"C",20,,""
2019,142142763,117076866,23,"C",8,,""
2019,142132128,117063778,40,"C",5,,""
2019,142132129,117063778,51,"C",5,,""
2019,142142780,117063779,5,"C",20,,""
2019,142142793,117076893,51,"C",20,,""
2019,142142803,117076904,5,"C",20,,""
2019,142142802,117076904,51,"C",20,,""
2019,142142808,117076911,16,"C",20,,""
2019,142142819,117076922,51,"C",20,,""
2019,142051067,117063798,16,"C",20,,""
2019,142142845,117063802,16,"C",13,,""
2019,142051075,117063806,51,"C",20,,""
2019,142142868,117063808,14,"C",5,,""
2019,142051080,117076978,45,"C",20,,""
2019,142142874,117063811,45,"C",20,,""
2019,142142889,117063815,2,"C",2,,""
2019,142142911,117077018,7,"C",20,,""
2019,142142940,117077047,44,"C",41,,""
2019,142051098,117063827,51,"C",20,,""
2019,142142988,117077096,51,"C",20,,""
2019,142051115,116955882,27,"C",20,,""
2019,142143008,117063844,5,"C",25,,""
2019,142051119,117063850,11,"C",25,,""
2019,142143035,117077140,2,"C",20,,""
2019,142132154,117063855,5,"C",20,,""
2019,142143043,117077146,28,"C",20,,""
2019,142143136,117077234,21,"C",20,,""
2019,142143146,117063875,5,"C",13,,""
2019,142051140,117063877,2,"C",13,,""
2019,142051142,117077262,14,"C",20,,""
2019,142051144,117063880,36,"C",20,,""
2019,142143186,117063883,5,"C",20,,""
2019,142143189,117063884,27,"C",20,,""
2019,142143195,117063885,45,"C",20,,""
2019,142051151,117077292,5,"C",20,,""
2019,142143198,117077292,51,"C",20,,""
2019,142143211,117077306,45,"C",25,,""
2019,142143238,117077329,5,"C",5,,""
2019,142051159,117063891,46,"C",20,,""
2019,142143262,117077350,5,"C",20,,""
2019,142051165,117063899,16,"C",13,,""
2019,142051168,117063902,51,"C",41,,""
2019,142143295,117063905,27,"C",20,,""
2019,142143307,117063908,47,"C",20,,""
2019,142146182,117063919,45,"C",7,,""
2019,142143348,117063924,45,"C",20,,""
2019,142143357,117077434,27,"C",20,,""
2019,142143365,117063927,5,"C",8,,""
2019,142146188,117063928,51,"C",20,,""
2019,142143373,117063931,49,"C",20,,"F"
2019,142143391,117063936,51,"C",20,,""
2019,142143392,117063936,5,"C",20,,""
2019,142143412,117063942,39,"C",41,,""
2019,142143411,117063942,16,"C",41,,""
2019,142146201,117077480,51,"C",20,,""
2019,142146205,117063948,51,"C",20,,""
2019,142143431,117077494,51,"C",20,,""
2019,142143437,117063950,51,"C",20,,""
2019,142143440,117063952,45,"C",20,,""
2019,142143446,117077511,45,"C",20,,""
2019,142143464,117077533,5,"C",20,,""
2019,142143478,117063965,45,"C",5,,""
2019,142146233,117063968,2,"C",20,,""
2019,142143502,117063976,5,"C",20,,""
2019,142143500,117063976,51,"C",20,,""
2019,142146244,117063980,44,"C",41,,""
2019,142146252,117063988,45,"C",25,,""
2019,142146256,117063991,21,"C",18,,""
2019,142146257,117063992,5,"C",20,,""
2019,142146265,117063996,51,"C",41,,""
2019,142143556,117064001,28,"C",41,,""
2019,142146279,117064008,47,"C",5,,""
2019,142146280,117064009,7,"C",18,,""
2019,142143568,117064011,51,"C",20,,""
2019,142146283,117064013,51,"C",20,,""
2019,142146288,117064018,51,"C",20,,""
2019,142146289,117064019,51,"C",20,,""
2019,142146296,117064027,51,"C",20,,""
2019,142143594,117064030,51,"C",20,,""
2019,142146300,117064034,51,"C",20,,""
2019,142146304,117064038,51,"C",20,,""
2019,142146306,117064041,45,"C",20,,""
2019,142146314,117064049,2,"C",12,,""
2019,142143630,117064051,16,"C",7,,""
2019,142146327,117064059,27,"C",25,,""
2019,142146331,117064063,5,"C",20,,""
2019,142146332,117064064,5,"C",20,,""
2019,142143640,117077700,44,"C",20,,""
2019,142146339,117064068,5,"C",20,,""
2019,144211619,118971607,14,"C",25,,""
2019,144211626,118971616,27,"C",41,,""
2019,144211627,118971616,51,"C",41,,""
2019,144211643,118971632,5,"C",13,,""
2019,144211647,118971638,28,"C",13,,""
2019,144211654,118971644,23,"C",23,,""
2019,144204268,118971671,49,"C",20,,"F"
2019,144211702,118961312,45,"C",8,,""
2019,144211713,118971700,2,"C",8,,""
2019,144211728,118971711,44,"C",21,,""
2019,144211738,118971720,16,"C",41,,""
2019,144204317,118966937,35,"C",20,,""
2019,144204316,118966937,16,"C",20,,""
2019,144204324,118971728,4,"C",20,,""
2019,144204333,118971735,51,"C",20,,""
2019,144211763,118971750,16,"C",20,,""
2019,144211771,118971758,5,"C",20,,""
2019,144204557,118967156,16,"C",13,,""
2019,144204562,118971884,14,"C",20,,""
2019,144207067,118971886,14,"C",43,,""
2019,144207068,118971901,2,"C",21,,""
2019,144204581,118967172,23,"C",8,,""
2019,144204585,118967176,14,"C",5,,""
2019,144211922,118971908,45,"C",20,,""
2019,144204590,118967183,20,"C",20,,""
2019,144204595,118967190,51,"C",20,,""
2019,144211953,118971938,14,"C",20,,""
2019,144211957,118971943,14,"C",20,,""
2019,144211967,118971954,51,"C",20,,""
2019,144204636,118971960,44,"C",30,,""
2019,144211976,118971961,2,"C",47,,""
2019,144204648,118971969,7,"C",18,,""
2019,144212028,118972007,2,"C",8,,""
2019,144212033,118972012,45,"C",14,,""
2019,144212037,118972016,2,"C",25,,""
2019,144204699,118967279,16,"C",18,,""
2019,144212044,118972026,45,"A",18,,""
2019,144212046,118967283,5,"C",19,,""
2019,144212045,118967283,7,"C",19,,""
2019,144212051,118972029,45,"C",20,,""
2019,144204731,118972034,21,"C",20,,""
2019,144207092,118967310,14,"C",6,,""
2019,144212061,118972047,16,"C",13,,""
2019,144212062,118972050,11,"C",21,,""
2019,144212065,118961368,44,"C",20,,""
2019,144204765,118972056,36,"C",22,,""
2019,144180467,118935526,49,"C",20,,"N"
2019,144180473,118935531,2,"C",21,,""
2019,144180476,118935534,27,"C",13,,""
2019,144180480,118935537,5,"C",20,,""
2019,144180488,118935543,51,"C",20,,""
2019,144203479,118935543,27,"C",20,,""
2019,144180499,118935552,39,"C",13,,""
2019,144203489,118966174,23,"C",8,,""
2019,144211200,118971197,51,"C",18,,""
2019,138076471,113036075,49,"C",22,,"N"
2019,138081426,113031078,23,"C",8,,""
2019,138091146,113036078,14,"C",20,,""
2019,138081424,113031082,47,"C",20,,""
2019,138081435,113036088,5,"C",25,,""
2019,138076493,113036094,5,"C",5,,""
2019,138076492,113036094,45,"C",5,,""
2019,138081438,113036094,14,"C",5,,""
2019,138076502,113031101,16,"C",13,,""
2019,138076507,113036105,44,"C",20,,""
2019,138076513,113031104,11,"C",5,,""
2019,138091169,113031106,5,"C",21,,""
2019,138091171,113031108,45,"C",20,,""
2019,138091199,113036147,47,"C",20,,""
2019,138076539,113036149,21,"C",25,,""
2019,138076552,113026126,49,"C",20,,"F"
2019,138091210,113026130,11,"C",5,,""
2019,138076568,113031163,16,"A",13,,""
2019,138091233,113031176,11,"C",20,,""
2019,138076585,113031176,5,"C",20,,""
2019,138076599,113031188,23,"C",8,,""
2019,138076604,113026161,45,"C",6,,""
2019,138076607,113031203,47,"C",14,,""
2019,138081549,113036225,23,"C",8,,""
2019,138076620,113031209,16,"C",13,,""
2019,138076627,113036229,49,"C",20,,"F"
2019,138076628,113031216,16,"C",13,,""
2019,138076629,113031216,35,"C",13,,""
2019,138076643,113026205,5,"C",18,,""
2019,138091303,113026205,51,"C",20,,""
2019,138091316,113031246,5,"C",20,,""
2019,138081600,113036270,13,"C",5,,""
2019,138091333,113036277,28,"C",5,,""
2019,138081748,113031337,49,"C",30,,"F"
2019,138091467,113026350,45,"A",8,,""
2019,138076748,113036423,2,"C",7,,""
2019,138081778,113026380,2,"C",5,,""
2019,138091556,113026432,51,"C",7,,""
2019,138091560,113036463,45,"C",20,,""
2019,138076787,113031382,49,"C",20,,"N"
2019,138091590,113026461,45,"C",14,,""
2019,138081815,113026471,27,"C",18,,""
2019,138076798,113026479,27,"C",13,,""
2019,138091613,113036487,16,"C",13,,""
2019,138081830,113031397,49,"C",20,,"F"
2019,138081834,113036492,44,"C",20,,""
2019,138081838,113026489,27,"C",36,,""
2019,138091634,113036508,49,"C",20,,"N"
2019,138076809,113026512,41,"C",8,,""
2019,138091658,113031414,45,"C",20,,""
2019,138076817,113036526,45,"C",20,,""
2019,138091679,113026538,16,"C",13,,""
2019,138091684,113026544,23,"C",8,,""
2019,138091690,113026547,46,"C",2,,""
2019,138091693,113026551,45,"C",3,,""
2019,138081900,113036562,56,"C",20,,""
2019,138081903,113036568,49,"C",20,,"F"
2019,138091732,113036579,36,"C",20,,""
2019,138091756,113026605,27,"C",14,,""
2019,138091759,113026610,14,"C",20,,""
2019,138076860,113026623,16,"C",13,,""
2019,138076863,113026637,27,"C",20,,""
2019,138091795,113026644,16,"C",15,,""
2019,138091801,113026652,23,"C",24,,""
2019,138091859,113026701,51,"C",20,,""
2019,138082012,113026714,47,"C",21,,""
2019,138076898,113036665,51,"C",25,,""
2019,138091867,113036665,29,"C",25,,""
2019,138082029,113026728,45,"C",20,,""
2019,138091877,113031502,14,"C",18,,""
2019,138076921,113026773,51,"C",20,,""
2019,138082079,113026783,21,"C",20,,""
2019,138091922,113026787,16,"C",18,,""
2019,138091925,113026789,45,"C",43,,""
2019,138091938,113026802,45,"C",20,,""
2019,138082110,113026810,44,"C",20,,""
2019,138082117,113036745,29,"C",13,,""
2019,138082120,113036751,20,"C",20,,""
2019,138082130,113026827,40,"C",13,,""
2019,138076958,113026833,27,"C",38,,""
2019,138082133,113036770,51,"C",20,,""
2019,138091981,113026840,23,"C",5,,""
2019,138082140,113026846,23,"C",8,,""
2019,138082156,113026857,5,"C",20,,""
2019,138076975,113031558,27,"C",11,,""
2019,138082176,113026872,14,"C",20,,""
2019,138082177,113026875,23,"C",8,,""
2019,138082178,113026875,39,"C",8,,""
2019,138076988,113031569,14,"C",20,,""
2019,138076989,113026884,45,"C",25,,""
2019,138076992,113026885,41,"C",20,,""
2019,138076993,113026888,5,"C",20,,""
2019,138092034,113026892,45,"C",20,,""
2019,138092037,113026894,49,"C",20,,"N"
2019,138076995,113031576,45,"C",10,,""
2019,138076996,113031579,51,"C",20,,""
2019,138082200,113026902,51,"C",20,,""
2019,138092048,113026908,51,"C",20,,""
2019,138082208,113036835,16,"C",13,,""
2019,138092068,113026921,51,"C",22,,""
2019,138077014,113026925,45,"C",20,,""
2019,138082216,113026928,51,"C",13,,""
2019,138082219,113026936,51,"C",20,,""
2019,138092085,113026944,49,"C",20,,"F"
2019,138082228,113036851,2,"C",2,,""
2019,138092093,113026948,39,"C",13,,""
2019,138082234,113026952,51,"C",20,,""
2019,138082240,113036862,21,"C",25,,""
2019,138077040,113026960,45,"C",10,,""
2019,138082247,113026966,44,"C",20,,""
2019,138077046,113031628,45,"C",5,,""
2019,138092121,113026973,45,"C",20,,""
2019,138082252,113026976,49,"C",20,,"N"
2019,138082257,113026981,2,"C",7,,""
2019,138092126,113026981,11,"C",7,,""
2019,138092130,113026987,44,"C",20,,""
2019,138092131,113036882,45,"C",20,,""
2019,138092135,113036888,16,"C",25,,""
2019,138092141,113026996,45,"C",20,,""
2019,138082279,113036899,23,"C",8,,""
2019,138092155,113027007,21,"C",24,,""
2019,138082284,113027009,16,"C",13,,""
2019,138077068,113027017,28,"C",20,,""
2019,138082302,113031654,14,"C",13,,""
2019,138082306,113027026,11,"C",2,,""
2019,138082311,113036925,16,"C",20,,""
2019,138092193,113027036,2,"C",2,,""
2019,138092203,113036946,45,"C",20,,""
2019,138077079,113027052,8,"C",47,,""
2019,138077082,113031669,51,"C",20,,""
2019,138077087,113036962,51,"C",20,,""
2019,138092222,113031675,5,"A",20,,""
2019,138082354,113027066,5,"C",20,,""
2019,138092226,113027067,5,"A",20,,""
2019,138082359,113036978,5,"C",14,,""
2019,138082360,113036981,45,"C",20,,""
2019,138092238,113031684,45,"C",6,,""
2019,138077096,113027076,49,"C",20,,"N"
2019,138082371,113027077,41,"C",20,,""
2019,138092253,113027084,5,"C",20,,""
2019,138092254,113027086,27,"C",21,,""
2019,138082390,113027090,63,"C",2,,""
2019,138082393,113031699,14,"C",25,,""
2019,138077107,113027093,45,"C",20,,""
2019,138092260,113031700,49,"C",20,,"F"
2019,138092269,113037030,47,"C",41,,""
2019,138082409,113027105,27,"C",20,,""
2019,144211207,118971201,5,"A",20,,""
