"DATA_YEAR","OFFENSE_ID","INCIDENT_ID","OFFENSE_TYPE_ID","ATTEMPT_COMPLETE_FLAG","LOCATION_ID","NUM_PREMISES_ENTERED","METHOD_ENTRY_CODE"
2018,118633930,95820891,18,"C",5,,""
2018,118635967,95822725,47,"C",20,,""
2018,118636151,95822888,14,"C",13,,""
2018,118636178,95822914,5,"C",20,,""
2018,118636502,95823207,21,"C",13,,""
2018,118636520,95823223,16,"C",14,,""
2018,118636518,95823223,61,"C",14,,""
2018,118636614,95823338,40,"C",13,,""
2018,118636933,95823567,30,"C",14,,""
2018,118637039,95823662,51,"C",20,,""
2018,118637088,95823716,14,"C",13,,""
2018,118637348,95823944,41,"C",5,,""
2018,118637433,95824029,16,"C",12,,""
2018,118637478,95824065,21,"C",18,,""
2018,118637482,95824065,5,"C",18,,""
2018,118637576,95824158,14,"C",5,,""
2018,118637607,95824177,5,"C",13,,""
2018,118637602,95824177,14,"C",13,,""
2018,118637666,95824230,5,"C",18,,""
2018,118637700,95824258,47,"C",20,,""
2018,118637789,95824336,11,"C",7,,""
2018,118638075,95824601,5,"C",18,,""
2018,118638117,95824644,21,"C",20,,""
2018,118638196,95824713,49,"C",5,,"F"
2018,118638262,95824772,5,"C",20,,""
2018,118638254,95824772,51,"C",20,,""
2018,118638931,95825369,45,"C",11,,""
2018,118644383,95830280,51,"C",18,,""
2018,118644469,95830353,23,"C",8,,""
2018,118644499,95830378,47,"C",2,,""
2018,118644513,95830397,40,"C",24,,""
2018,118644595,95830462,14,"C",8,,""
2018,118644666,95830522,40,"C",13,,""
2018,118644703,95830557,23,"C",24,,""
2018,118644775,95830615,5,"C",18,,""
2018,118644770,95830615,14,"C",18,,""
2018,118644808,95830646,21,"C",18,,""
2018,118644870,95830695,23,"C",8,,""
2018,118644898,95830723,14,"C",20,,""
2018,118645007,95830817,44,"C",20,,""
2018,118645098,95830896,5,"C",13,,""
2018,118645495,95831255,14,"C",20,,""
2018,118645599,95831364,14,"C",18,,""
2018,118645719,95831486,49,"C",20,,"F"
2018,118645797,95831536,45,"C",46,,""
2018,118645880,95831611,21,"C",18,,""
2018,118645940,95831670,11,"C",20,,""
2018,118645954,95831684,5,"C",20,,""
2018,118645978,95831710,45,"C",20,,""
2018,118645997,95831729,5,"C",20,,""
2018,118646014,95831747,45,"C",25,,""
2018,118646067,95831792,5,"C",20,,""
2018,118646112,95831829,16,"C",41,,""
2018,118646127,95831850,16,"C",8,,""
2018,118646274,95831983,7,"C",18,,""
2018,118646383,95832090,5,"C",20,,""
2018,118646451,95832158,7,"C",18,,""
2018,118646460,95832166,45,"C",20,,""
2018,118647220,95832850,45,"C",41,,""
2018,118648140,95833619,14,"C",40,,""
2018,118648186,95833663,45,"C",10,,""
2018,118648495,95833923,45,"C",12,,""
2018,118648617,95834042,45,"A",13,,""
2018,118648638,95834066,45,"C",20,,""
2018,118648664,95834083,14,"C",20,,""
2018,122822004,99485507,45,"C",25,,""
2018,122817339,99485509,45,"C",25,,""
2018,122817398,99489960,40,"C",20,,""
2018,122817395,99485553,23,"C",12,,""
2018,122817404,99485558,5,"C",20,,""
2018,122822065,99493486,40,"C",20,,""
2018,122817415,99485567,47,"C",43,,""
2018,122815370,99485580,49,"C",20,,"F"
2018,122817432,99485591,16,"C",20,,""
2018,122822082,99485594,45,"C",20,,""
2018,122822092,99485600,49,"C",20,,"N"
2018,122817455,99490007,23,"C",43,,""
2018,122815393,99493507,41,"C",25,,""
2018,122817465,99485625,49,"C",25,,"N"
2018,122817466,99490020,23,"C",8,,""
2018,122817483,99485645,14,"C",25,,""
2018,122815422,99485668,23,"C",8,,""
2018,122815423,99490054,20,"C",22,,""
2018,122817509,99493542,21,"C",20,,""
2018,122817511,99485675,23,"C",43,,""
2018,122817519,99485682,47,"C",25,,""
2018,122815432,99493550,14,"C",18,,""
2018,122815439,99490081,44,"C",20,,""
2018,122822198,99490089,40,"C",24,,""
2018,122815447,99485711,49,"A",20,,"F"
2018,122817579,99485731,45,"C",20,,""
2018,122815467,99493586,45,"C",20,,""
2018,122817600,99485751,5,"C",20,,""
2018,122817605,99490138,5,"C",12,,""
2018,122817604,99490138,49,"C",12,,"F"
2018,122822260,99490144,5,"C",20,,""
2018,122822259,99493597,14,"C",20,,""
2018,122817620,99490151,45,"C",21,,""
2018,122822278,99490164,14,"C",20,,""
2018,122822281,99493612,45,"C",20,,""
2018,122817635,99485775,49,"C",20,,"N"
2018,122815514,99490185,45,"C",20,,""
2018,122817645,99485789,20,"C",20,,""
2018,122817653,99485797,27,"C",14,,""
2018,122817656,99493626,51,"C",20,,""
2018,118770255,95937727,21,"C",18,,""
2018,118770517,95937944,23,"C",12,,""
2018,118771219,95938565,27,"C",20,,""
2018,118771499,95938813,5,"C",20,,""
2018,118771560,95938879,5,"C",20,,""
2018,118771562,95938879,16,"C",20,,""
2018,118771605,95938909,23,"C",8,,""
2018,118771668,95938965,51,"C",41,,""
2018,118772064,95939330,14,"C",18,,""
2018,118772428,95939644,5,"C",13,,""
2018,118773181,95940277,28,"C",20,,""
2018,118773196,95940290,45,"C",20,,""
2018,118644418,95830308,14,"C",20,,""
2018,118644456,95830340,21,"C",18,,""
2018,118644470,95830351,5,"C",14,,""
2018,118644480,95830359,23,"C",8,,""
2018,118644489,95830369,45,"C",18,,""
2018,118644546,95830424,21,"C",18,,""
2018,118644549,95830424,28,"C",18,,""
2018,118644581,95830444,45,"C",5,,""
2018,118644623,95830486,23,"C",8,,""
2018,118644636,95830496,51,"C",18,,""
2018,118644710,95830558,46,"C",20,,""
2018,118644966,95830776,14,"C",18,,""
2018,118644980,95830791,21,"C",18,,""
2018,118645004,95830816,44,"C",5,,""
2018,118645079,95830883,5,"C",20,,""
2018,118645097,95830897,45,"C",25,,""
2018,118645478,95831242,5,"C",20,,""
2018,118645488,95831248,14,"C",20,,""
2018,118645512,95831273,45,"C",20,,""
2018,118645537,95831301,14,"C",18,,""
2018,118645547,95831312,49,"C",24,,"F"
2018,118645570,95831334,14,"C",25,,""
2018,118645601,95831363,49,"C",20,,"F"
2018,118645626,95831383,45,"C",25,,""
2018,118645638,95831408,23,"C",46,,""
2018,118645713,95831472,21,"C",20,,""
2018,118645773,95831516,14,"C",20,,""
2018,118645776,95831522,14,"C",20,,""
2018,118645824,95831560,2,"C",2,,""
2018,118645853,95831583,23,"C",43,,""
2018,118645889,95831621,35,"C",13,,""
2018,118645920,95831650,14,"C",20,,""
2018,118645951,95831680,51,"C",20,,""
2018,118645980,95831712,21,"C",20,,""
2018,118646002,95831734,7,"C",18,,""
2018,118646061,95831786,21,"C",18,,""
2018,118646087,95831809,5,"C",46,,""
2018,118646097,95831826,14,"C",20,,""
2018,118646148,95831869,28,"C",13,,""
2018,118646180,95831899,49,"C",25,,"F"
2018,118646210,95831925,27,"C",13,,""
2018,118646259,95831973,20,"C",41,,""
2018,118646265,95831978,5,"C",12,,""
2018,118646324,95832043,14,"C",18,,""
2018,118646417,95832119,51,"C",18,,""
2018,118646514,95832218,23,"C",46,,""
2018,118646557,95832258,21,"C",20,,""
2018,118647136,95832769,45,"C",20,,""
2018,118647196,95832824,45,"C",20,,""
2018,118648099,95833587,5,"C",20,,""
2018,118648180,95833655,5,"C",25,,""
2018,118648215,95833683,45,"C",13,,""
2018,118648293,95833755,44,"C",20,,""
2018,118648312,95833775,45,"C",20,,""
2018,118648343,95833803,11,"C",2,,""
2018,118648398,95833853,5,"C",20,,""
2018,118648540,95833986,45,"C",20,,""
2018,118648604,95834036,21,"C",13,,""
2018,118648779,95834185,5,"C",13,,""
2018,118652012,95837065,45,"C",20,,""
2018,118652084,95837121,44,"C",20,,""
2018,118652103,95837146,45,"C",13,,""
2018,118652124,95837169,45,"C",25,,""
2018,118652182,95837214,51,"C",20,,""
2018,118652186,95837217,51,"C",20,,""
2018,118652202,95837232,63,"C",20,,""
2018,118652232,95837255,20,"C",13,,""
2018,118652241,95837265,45,"C",20,,""
2018,118652268,95837288,56,"C",20,,""
2018,118652342,95837364,45,"C",20,,""
2018,118652395,95837399,49,"A",5,,"N"
2018,118652396,95837402,51,"C",20,,""
2018,118652427,95837431,49,"C",20,,"F"
2018,118652446,95837444,14,"C",20,,""
2018,118652451,95837453,51,"C",20,,""
2018,118652472,95837461,51,"C",3,,""
2018,118652461,95837464,51,"C",20,,""
2018,118652551,95837543,45,"C",20,,""
2018,118652592,95837579,51,"C",20,,""
2018,118652590,95837574,51,"C",20,,""
2018,118652983,95837942,44,"C",20,,""
2018,118652985,95837942,5,"C",20,,""
2018,118653373,95838264,45,"C",20,,""
2018,118653720,95838552,51,"C",20,,""
2018,118653749,95838578,51,"C",14,,""
2018,118653791,95838613,51,"C",20,,""
2018,118653883,95838701,51,"C",20,,""
2018,118653896,95838711,45,"C",15,,""
2018,118653929,95838743,46,"C",20,,""
2018,118653927,95838743,41,"C",20,,""
2018,118653977,95838782,5,"C",20,,""
2018,118653989,95838791,45,"C",13,,""
2018,118654019,95838822,14,"C",18,,""
2018,118654059,95838861,16,"C",12,,""
2018,118654082,95838882,5,"C",13,,""
2018,118654263,95839046,47,"C",40,,""
2018,118654516,95839279,16,"C",21,,""
2018,118654509,95839269,39,"C",20,,""
2018,118654859,95839570,14,"C",25,,""
2018,118654937,95839638,49,"C",20,,"F"
2018,118654941,95839638,5,"C",20,,""
2018,118654969,95839666,16,"C",41,,""
2018,118654971,95839666,35,"C",41,,""
2018,118655123,95839788,51,"C",11,,""
2018,118655246,95839900,41,"A",23,,""
2018,118656018,95840619,5,"C",13,,""
2018,118656119,95840701,20,"C",21,,""
2018,118656283,95840865,51,"C",20,,""
2018,118656552,95841104,45,"C",20,,""
2018,118656764,95841298,16,"C",13,,""
2018,118656814,95841339,49,"C",19,3,"F"
2018,118656978,95841501,5,"C",13,,""
2018,118657022,95841540,51,"C",41,,""
2018,118657026,95841549,14,"C",18,,""
2018,118657115,95841625,14,"C",13,,""
2018,118657133,95841644,23,"C",8,,""
2018,118657157,95841670,23,"C",12,,""
2018,118657168,95841684,23,"C",12,,""
2018,118657549,95842028,27,"C",20,,""
2018,118658047,95842477,41,"C",20,,""
2018,118658109,95842530,40,"C",24,,""
2018,118658148,95842561,5,"C",18,,""
2018,118658141,95842569,16,"C",14,,""
2018,118658150,95842569,35,"C",14,,""
2018,119313001,96409439,7,"C",18,,""
2018,119313104,96409530,35,"C",13,,""
2018,119313097,96409530,16,"C",13,,""
2018,119313428,96409792,51,"C",20,,""
2018,119313507,96409868,49,"C",5,,"F"
2018,119313511,96409868,5,"C",5,,""
2018,119313823,96410128,47,"C",20,,""
2018,119313841,96410142,5,"C",5,,""
2018,119313839,96410142,49,"C",5,,"F"
2018,119313925,96410212,23,"C",8,,""
2018,119313974,96410253,14,"C",20,,""
2018,119314015,96410285,51,"C",20,,""
2018,119314056,96410313,23,"C",12,,""
2018,119314100,96410343,7,"C",21,,""
2018,119314196,96410433,5,"C",5,,""
2018,119314191,96410433,49,"C",5,,"F"
2018,119314299,96410507,2,"C",20,,""
2018,119314593,96410752,51,"C",21,,""
2018,119314642,96410802,21,"C",18,,""
2018,119314777,96410909,14,"C",18,,""
2018,119314778,96410909,5,"C",18,,""
2018,119314842,96410964,14,"C",13,,""
2018,119314889,96411003,45,"C",13,,""
2018,119314929,96411037,5,"C",13,,""
2018,119315110,96411186,16,"C",7,,""
2018,119315198,96411260,23,"C",7,,""
2018,119315252,96411297,14,"C",5,,""
2018,119315304,96411343,49,"C",20,,"N"
2018,119315348,96411373,51,"C",20,,""
2018,119698043,96748091,45,"C",6,,""
2018,119698041,96748091,49,"C",6,,"F"
2018,119698068,96748113,5,"C",20,,""
2018,136175672,111344760,5,"C",24,,""
2018,136170312,111344760,23,"C",24,,""
2018,136170313,111344760,49,"C",24,,"N"
2018,136175691,111352203,46,"C",13,,""
2018,136170345,111352217,2,"C",20,,""
2018,119699225,96749106,7,"C",20,,""
2018,119699737,96749509,45,"C",12,,""
2018,136179034,111352342,56,"C",41,,""
2018,136179045,111344892,23,"C",8,,""
2018,119701199,96750748,14,"C",18,,""
2018,119701384,96750905,45,"C",20,,""
2018,119701447,96750961,51,"C",3,,""
2018,119701576,96751086,51,"C",20,,""
2018,119701598,96751124,23,"C",8,,""
2018,119701649,96751164,5,"C",20,,""
2018,119701732,96751251,5,"C",24,,""
2018,119702340,96751770,49,"C",20,,"N"
2018,119702398,96751809,51,"C",41,,""
2018,119703788,96752990,21,"C",20,,""
2018,119703921,96753114,2,"C",7,,""
2018,119704838,96753913,5,"C",20,,""
2018,119704859,96753941,23,"C",7,,""
2018,119704930,96754001,49,"C",20,,"N"
2018,119705046,96754093,21,"C",13,,""
2018,119705083,96754130,45,"C",22,,""
2018,119705148,96754190,5,"C",13,,""
2018,119705212,96754240,23,"C",24,,""
2018,119705230,96754257,51,"C",20,,""
2018,119705253,96754284,16,"C",10,,""
2018,119705327,96754353,2,"C",20,,""
2018,119705606,96754575,28,"C",20,,""
2018,119705600,96754575,47,"C",25,,""
2018,119705792,96754734,5,"C",20,,""
2018,119705790,96754734,51,"C",20,,""
2018,119705821,96754767,21,"C",35,,""
2018,119705938,96754842,49,"A",22,,"N"
2018,136170518,111352394,47,"A",25,,""
2018,119706298,96755133,45,"C",25,,""
2018,119706985,96755706,21,"C",23,,""
2018,119707363,96756014,46,"C",28,,""
2018,119707545,96756159,36,"C",20,,""
2018,119707637,96756242,2,"C",20,,""
2018,136179096,111344957,56,"C",41,,""
2018,136175923,111352460,14,"C",18,,""
2018,136170595,111344975,23,"C",8,,""
2018,119709648,96757948,44,"C",13,,""
2018,119709821,96758095,28,"C",24,,""
2018,119710203,96758426,45,"C",25,,""
2018,119710306,96758515,21,"C",13,,""
2018,119710319,96758529,5,"C",20,,""
2018,119710326,96758544,14,"C",20,,""
2018,119710331,96758544,5,"C",20,,""
2018,119710433,96758633,36,"C",20,,""
2018,119710632,96758789,45,"C",20,,""
2018,119710877,96759000,16,"C",20,,""
2018,119710973,96759078,5,"C",20,,""
2018,119710999,96759104,16,"C",13,,""
2018,119711025,96759122,49,"C",24,,"F"
2018,119711037,96759136,5,"C",13,,""
2018,119711039,96759138,49,"C",20,,"N"
2018,119711041,96759138,21,"C",20,,""
2018,119711213,96759275,45,"C",20,,""
2018,119711243,96759310,14,"C",20,,""
2018,119711425,96759471,45,"C",12,,""
2018,119711451,96759489,45,"C",24,,""
2018,119711532,96759550,51,"C",18,,""
2018,119711596,96759609,45,"C",13,,""
2018,119711597,96759609,5,"C",13,,""
2018,136170607,111348545,21,"C",43,,""
2018,119711903,96759857,16,"C",15,,""
2018,119711901,96759857,51,"C",15,,""
2018,119711935,96759883,47,"C",4,,""
2018,119712009,96759947,40,"C",12,,""
2018,119712107,96760037,45,"C",18,,""
2018,119712213,96760110,49,"C",45,,"F"
2018,119712394,96760267,63,"A",20,,""
2018,119712434,96760297,51,"C",20,,""
2018,119712982,96760771,45,"C",7,,""
2018,119713029,96760815,49,"C",24,,"N"
2018,119713096,96760875,14,"C",13,,""
2018,119713216,96760976,44,"C",20,,""
2018,119713371,96761111,45,"C",13,,""
2018,119713530,96761237,16,"C",14,,""
2018,119713561,96761264,16,"C",13,,""
2018,119713848,96761489,45,"C",13,,""
2018,119713936,96761562,45,"C",20,,""
2018,136170612,111344988,21,"C",18,,""
2018,119714105,96761703,45,"C",20,,""
2018,119714137,96761728,51,"C",20,,""
2018,119714197,96761773,51,"C",20,,""
2018,119714385,96761928,51,"C",15,,""
2018,136170614,111352481,45,"C",8,,""
2018,119714620,96762139,5,"C",20,,""
2018,119714691,96762196,41,"C",47,,""
2018,119714675,96762194,14,"C",20,,""
2018,119714817,96762296,51,"C",20,,""
2018,119714847,96762328,45,"C",8,,""
2018,119714863,96762341,49,"C",20,,"F"
2018,119714886,96762361,14,"C",20,,""
2018,136170615,111344991,45,"C",30,,""
2018,136170617,111352487,21,"C",18,,""
2018,136179114,111352487,45,"C",25,,""
2018,119715564,96762922,5,"C",20,,""
2018,136179115,111352490,21,"C",20,,""
2018,119715646,96762986,21,"C",13,,""
2018,136175954,111352491,21,"C",18,,""
2018,119715836,96763141,14,"C",13,,""
2018,136170629,111352498,21,"C",20,,""
2018,119715848,96763152,14,"C",13,,""
2018,119715851,96763152,28,"C",8,,""
2018,119715899,96763193,45,"C",6,,""
2018,136170630,111352498,45,"C",20,,""
2018,119715940,96763229,44,"C",20,,""
2018,120973443,97848250,47,"C",41,,""
2018,119715989,96763267,11,"C",2,,""
2018,119716007,96763287,39,"C",5,,""
2018,119715997,96763287,5,"C",5,,""
2018,119716030,96763294,51,"C",20,,""
2018,119716135,96763385,51,"C",20,,""
2018,119716168,96763404,44,"C",47,,""
2018,119716156,96763403,44,"C",22,,""
2018,119716199,96763437,5,"C",20,,""
2018,120973480,97848289,44,"C",20,,""
2018,119716289,96763524,5,"C",18,,""
2018,119716304,96763525,23,"C",7,,""
2018,119716298,96763530,5,"C",8,,""
2018,119716407,96763609,39,"A",8,,""
2018,120973505,97848315,14,"C",25,,""
2018,119716427,96763630,5,"C",20,,""
2018,119716457,96763653,23,"C",7,,""
2018,136668822,111758943,36,"C",20,,""
2018,136668847,111758963,36,"C",20,,""
2018,136665152,111758935,49,"C",7,,"F"
2018,126964054,103106161,23,"C",24,,""
2018,126972783,103106166,14,"C",24,,""
2018,126968203,103101993,35,"C",38,,""
2018,126968210,103106170,51,"C",20,,""
2018,126972797,103106175,47,"C",24,,""
2018,126972807,103102009,45,"C",8,,""
2018,126968264,103102048,45,"C",24,,""
2018,126972877,103100858,5,"C",20,,""
2018,126964117,103106229,51,"C",20,,""
2018,126968295,103106234,51,"C",18,,""
2018,126964159,103106268,27,"C",20,,""
2018,126972965,103102101,5,"C",13,,""
2018,136673860,111766903,51,"C",20,,""
2018,126973000,103100945,47,"C",20,,""
2018,136673876,111762443,51,"C",20,,""
2018,126972999,103100945,49,"C",20,,"N"
2018,126964206,103106316,45,"C",20,,""
2018,126973062,103102183,45,"C",20,,""
2018,126968472,103106343,16,"C",11,,""
2018,126964271,103106371,45,"C",20,,""
2018,126968508,103102245,23,"C",23,,""
2018,126968514,103106374,5,"C",40,,""
2018,126973135,103106380,21,"C",19,,""
2018,126968525,103106383,41,"C",2,,""
2018,126973141,103106384,49,"C",20,,"N"
2018,126968562,103106418,51,"C",20,,""
2018,126964353,103111138,45,"C",14,,""
2018,126973232,103106445,16,"C",13,,""
2018,126968623,103106454,49,"C",20,,"N"
2018,126973246,103102331,51,"C",20,,""
2018,126964401,103106469,44,"C",20,,""
2018,126968669,103111199,51,"C",20,,""
2018,126973287,103111208,45,"C",20,,""
2018,126968712,103106506,41,"C",23,,""
2018,126973339,103106535,44,"C",20,,""
2018,126964493,103106551,49,"C",20,,"N"
2018,126973363,103111260,16,"C",20,,""
2018,126973364,103111260,39,"C",20,,""
2018,126968772,103111260,28,"C",20,,""
2018,136674019,111762567,51,"C",14,,""
2018,126968781,103111270,14,"C",12,,""
2018,126973372,103102445,14,"C",20,,""
2018,126964529,103102458,51,"C",20,,""
2018,126964533,103102463,41,"A",20,,""
2018,126964554,103111296,47,"C",14,,""
2018,126964555,103111296,44,"C",25,,""
2018,126968856,103106602,14,"C",18,,""
2018,126973418,103106602,21,"C",18,,""
2018,126968862,103111308,16,"C",13,,""
2018,126964613,103111327,51,"C",20,,""
2018,126973455,103102536,23,"C",25,,""
2018,126964645,103102552,45,"C",20,,""
2018,126973489,103106675,47,"C",8,,""
2018,126964693,103106694,27,"C",20,,""
2018,126964698,103111372,44,"C",20,,""
2018,126968981,103111376,45,"C",20,,""
2018,126964736,103106717,7,"C",18,,""
2018,126973539,103106724,5,"C",13,,""
2018,126964746,103102643,21,"C",20,,""
2018,126973551,103102648,44,"C",20,,""
2018,126964760,103106734,40,"C",8,,""
2018,126973556,103111417,47,"C",25,,""
2018,126973557,103111417,41,"C",47,,""
2018,126973605,103106766,21,"C",20,,""
2018,136683478,111771052,49,"C",8,,"N"
2018,129132036,105016946,51,"C",20,,""
2018,126436187,102638019,51,"C",20,,""
2018,126436272,102630435,14,"C",18,,""
2018,126436278,102630437,23,"C",8,,""
2018,126436299,102630451,47,"C",12,,""
2018,126431909,102635692,28,"C",13,,""
2018,126431912,102635698,14,"C",24,,""
2018,129136457,105016946,5,"C",20,,""
2018,126436340,102630479,14,"C",20,,""
2018,126436379,102638139,14,"C",20,,""
2018,126431946,102630496,51,"C",13,,""
2018,129136478,105022119,5,"C",20,,""
2018,129136477,105022119,49,"C",20,,"F"
2018,129128466,105022155,44,"C",47,,""
2018,129136489,105022132,14,"C",20,,""
2018,126432082,102630613,16,"C",13,,""
2018,126432083,102630614,49,"C",18,,"N"
2018,129136498,105013886,45,"C",20,,""
2018,126432084,102630615,23,"C",8,,""
2018,129136506,105022146,49,"A",23,,"F"
2018,126436632,102635971,56,"C",20,,""
2018,126436644,102630623,23,"C",24,,""
2018,126432092,102630624,51,"C",20,,""
2018,126432093,102630626,30,"C",13,,""
2018,126432095,102630629,49,"C",5,,"F"
2018,126432100,102630632,30,"C",13,,""
2018,126436669,102630649,45,"C",11,,""
2018,129132182,105022293,45,"C",20,,""
2018,129136670,105017120,49,"C",20,,"N"
2018,129128641,105022322,14,"C",8,,""
2018,129132207,105022330,45,"C",20,,""
2018,126436716,102636035,49,"C",20,,"F"
2018,129128661,105017130,45,"C",8,,""
2018,129128707,105017158,14,"C",20,,""
2018,126432174,102630701,11,"C",21,,""
2018,126432176,102630702,21,"C",18,,""
2018,129136730,105014062,16,"C",20,,""
2018,126432179,102630704,51,"C",23,,""
2018,126432180,102630705,21,"C",13,,""
2018,126436862,102630706,49,"C",20,,"N"
2018,129128762,105022424,47,"C",8,,""
2018,129128792,105022446,5,"C",20,,""
2018,126427895,102638298,49,"C",24,,"F"
2018,126427898,102630709,30,"C",13,,""
2018,126436892,102630710,14,"C",18,,""
2018,126436900,102630711,13,"C",25,,""
2018,126436910,102630714,27,"C",13,,""
2018,129132265,105022449,51,"C",20,,""
2018,129128800,105022452,51,"C",41,,""
2018,126432192,102630716,39,"C",10,,""
2018,126432193,102630717,45,"C",18,,""
2018,126432194,102630718,47,"C",12,,""
2018,126436925,102641216,5,"C",13,,""
2018,126436924,102641216,27,"C",13,,""
2018,129136775,105022455,45,"C",20,,""
2018,126432198,102630723,49,"C",20,,"N"
2018,126427915,102630724,5,"C",25,,""
2018,126432201,102630725,47,"C",25,,""
2018,126436943,102630727,41,"C",2,,""
2018,129128823,105022481,21,"C",20,,""
2018,126436947,102630729,47,"C",3,,""
2018,126432207,102630731,41,"C",21,,""
2018,129128831,105022493,14,"C",20,,""
2018,126427922,102630736,49,"C",20,,"F"
2018,126432210,102630737,23,"C",24,,""
2018,126432211,102630739,23,"C",8,,""
2018,126432222,102630743,49,"C",20,,"N"
2018,126432227,102630748,49,"C",20,,"N"
2018,126436973,102630749,21,"C",13,,""
2018,126432230,102630751,14,"C",18,,""
2018,129128840,105014097,5,"C",22,,""
2018,129128841,105014099,14,"C",13,,""
2018,129132298,105014099,45,"C",20,,""
2018,126432248,102630764,14,"C",18,,""
2018,126432250,102630766,49,"C",20,,"N"
2018,126432251,102630767,44,"C",25,,""
2018,126432252,102630767,39,"C",25,,""
2018,126432253,102630770,5,"C",13,,""
2018,126432257,102630772,27,"C",13,,""
2018,126432270,102630780,44,"C",20,,""
2018,126437018,102630781,7,"C",13,,""
2018,126437019,102630781,14,"C",13,,""
2018,126428002,102630783,49,"C",14,1,"N"
2018,126432274,102630785,14,"C",18,,""
2018,126432275,102630787,39,"C",13,,""
2018,126432276,102638398,45,"C",13,,""
2018,126432277,102638398,41,"C",5,,""
2018,126432279,102630789,47,"C",25,,""
2018,126432280,102630790,49,"C",20,,"N"
2018,126437041,102641309,49,"C",20,,"N"
2018,126432302,102630809,7,"C",25,,""
2018,126432314,102630822,7,"C",6,,""
2018,126428087,102630825,40,"C",12,,""
2018,126432321,102630831,23,"C",8,,""
2018,126432327,102630837,14,"C",13,,""
2018,126432329,102630841,5,"C",13,,""
2018,126432330,102630842,46,"C",20,,""
2018,126437121,102641375,14,"C",13,,""
2018,126432333,102630844,49,"C",25,,"F"
2018,126432337,102630847,45,"C",25,,""
2018,126432338,102630848,51,"C",20,,""
2018,126432339,102630849,47,"C",8,,""
2018,126432340,102630850,14,"C",18,,""
2018,126437136,102641389,49,"C",20,,"N"
2018,126432342,102630851,27,"C",20,,""
2018,126428109,102630852,49,"C",24,,"F"
2018,126432343,102630853,23,"C",12,,""
2018,126432346,102630855,49,"C",8,,"N"
2018,126428118,102630856,49,"C",18,,"N"
2018,126437195,102630900,21,"C",13,,""
2018,126432419,102630904,7,"C",13,,""
2018,126432420,102630904,21,"C",13,,""
2018,126432423,102630907,23,"C",8,,""
2018,126437217,102638540,47,"C",20,,""
2018,129136967,105022612,51,"C",20,,""
2018,126432437,102630919,45,"C",13,,""
2018,126432439,102630920,11,"C",20,,""
2018,126432443,102630922,2,"C",25,,""
2018,126432444,102630923,46,"C",20,,""
2018,126432446,102630924,40,"C",20,,""
2018,126432449,102630927,18,"C",7,,""
2018,126432451,102630929,21,"C",18,,""
2018,129136978,105022627,2,"C",47,,""
2018,129136979,105022632,51,"C",20,,""
2018,126437266,102630945,21,"C",13,,""
