"DATA_YEAR","WEAPON_ID","OFFENSE_ID","NIBRS_WEAPON_ID"
2018,10,126429539,22928557
2018,12,126438730,22919413
2018,18,126438745,22924000
2018,12,126438745,22919417
2018,12,126429670,22924011
2018,18,126475216,22932006
2018,12,126438902,22919432
2018,12,126429822,22924035
2018,18,126429825,22928620
2018,12,126477933,22926536
2018,18,126439057,22928628
2018,12,126429907,22928636
2018,12,126429921,22924057
2018,9,126433671,22928640
2018,12,126439243,22919473
2018,12,126475265,22926539
2018,12,126433793,22928681
2018,12,126430139,22924100
2018,18,126430204,22924113
2018,12,126439404,22924117
2018,18,126433894,22928720
2018,12,126433895,22928721
2018,12,126430371,22924149
2018,12,126430379,22924152
2018,12,126440029,22928831
2018,12,126430706,22928887
2018,12,126430782,22919595
2018,3,126434507,22919625
2018,12,126430853,22919627
2018,12,126440552,22928935
2018,20,126440621,22919641
2018,12,126434654,22919665
2018,12,126431007,22919669
2018,12,126434793,22919695
2018,20,126440890,22928997
2018,12,126434822,22929000
2018,3,126434842,22924328
2018,12,126440989,22929023
2018,3,126441094,22919729
2018,9,126441342,22924361
2018,3,126441386,22924373
2018,12,126441452,22929081
2018,2,126446350,22924394
2018,20,126441616,22929105
2018,12,126441620,22924415
2018,12,126441689,22929131
2018,12,126435327,22929135
2018,3,126435380,22924437
2018,18,126435393,22919807
2018,20,126435429,22929170
2018,12,126441845,22929173
2018,19,126446741,22929186
2018,12,126441970,22929210
2018,12,126442047,22919873
2018,12,126435878,22919916
2018,12,126435978,22919935
2018,12,126443275,22924729
2018,18,126448245,22929477
2018,18,126451820,22920069
2018,18,126448389,22929498
2018,20,126448414,22929505
2018,20,126448463,22929514
2018,2,126448532,22929524
2018,3,126443582,22920085
2018,12,126448601,22924801
2018,12,126448626,22929538
2018,12,126448647,22929544
2018,10,126448647,22929542
2018,12,126448823,22929574
2018,12,126448923,22929587
2018,12,126449212,22929618
2018,12,126453630,22920370
2018,12,126456620,22930086
2018,12,126456931,22930152
2018,12,126453941,22920440
2018,12,126457307,22920495
2018,12,126457536,22930242
2018,12,126457687,22930283
2018,12,126457863,22930322
2018,12,126457874,22930324
2018,20,126457952,22930350
2018,12,126458003,22920584
2018,12,126458105,22930382
2018,3,126462388,22925457
2018,3,126458171,22930399
2018,12,126462419,22925465
2018,18,126454977,22920644
2018,3,126462453,22925475
2018,12,126455355,22920724
2018,3,126463024,22925575
2018,12,126455484,22920751
2018,12,126455532,22925584
2018,3,126455665,22920778
2018,12,126455779,22920788
2018,12,126463473,22930654
2018,2,126466227,22920889
2018,9,126459725,22925743
2018,12,126459790,22930716
2018,12,126459845,22920911
2018,9,126464725,22921132
2018,3,126464740,22925892
2018,12,126467679,22925893
2018,2,126464851,22921169
2018,18,126468091,22921205
2018,12,126465065,22925947
2018,18,126471374,22921273
2018,12,126465188,22921280
2018,2,126468621,22921304
2018,12,126471644,22921320
2018,12,126468793,22921337
2018,10,126471692,22931006
2018,12,126465529,22921361
2018,12,126465553,22921368
2018,12,126469139,22921396
2018,9,126469139,22931047
2018,12,126469181,22931054
2018,12,126469188,22921401
2018,19,126472194,22931079
2018,12,126465770,22926051
2018,12,126472295,22921492
2018,3,126472438,22931127
2018,12,126472458,22931134
2018,3,126472461,22931136
2018,12,126469862,22921527
2018,12,126472524,22921551
2018,18,126477965,22926544
2018,12,126475306,22926547
2018,12,126475323,22936758
2018,12,126478013,22926552
2018,12,126478024,22926554
2018,12,126475407,22936770
2018,12,126478041,22926559
2018,18,126475510,22936788
2018,13,126478132,22926573
2018,12,126482125,22932026
2018,12,126475587,22936814
2018,12,126475574,22936811
2018,18,126482182,22932036
2018,12,131643890,24178270
2018,18,131643983,24178290
2018,12,131643997,24178293
2018,12,131644070,24178308
2018,12,131644769,24178455
2018,20,131649223,24178543
2018,20,126399370,22910611
2018,20,126399503,22917766
2018,12,126399603,22910670
2018,12,126402018,22916488
2018,12,126399741,22916498
2018,3,126399755,22917812
2018,3,126402076,22910717
2018,20,126402329,22916553
2018,12,126395678,22916562
2018,19,126395786,22916593
2018,12,126402687,22916606
2018,20,126402736,22916611
2018,12,126400261,22916613
2018,3,126400310,22910817
2018,13,126400346,22910826
2018,20,126402883,22916639
2018,12,126400372,22910830
2018,12,126396018,22916664
2018,12,126396048,22910854
2018,19,131723418,24197553
2018,18,131723419,24197554
2018,12,126403302,22910886
2018,12,131723431,24197558
2018,12,131723443,24197561
2018,12,131723446,24197562
2018,12,126406272,22916722
2018,12,126403526,22916730
2018,18,126406305,22917927
2018,12,126400998,22910925
2018,12,126403677,22921763
2018,12,131723462,24197567
2018,12,131723470,24197570
2018,12,126401093,22910938
2018,12,126411408,22910992
2018,3,126406585,22911005
2018,20,126404320,22921878
2018,3,126411786,22921894
2018,12,126411805,22911085
2018,12,126404801,22918065
2018,12,126404846,22921980
2018,10,126404846,22918070
2018,12,126404863,22911180
2018,12,126412498,22918091
2018,3,126405151,22922041
2018,18,126405166,22922045
2018,3,126412699,22911255
2018,12,126407268,22911321
2018,12,126407417,22922146
2018,12,126405847,22922200
2018,12,126413648,22911460
2018,3,126405989,22911476
2018,12,126407720,22918220
2018,12,126407726,22922261
2018,12,126414089,22911533
2018,12,126414142,22922274
2018,12,126414222,22922284
2018,12,126414401,22911564
2018,12,126408002,22922344
2018,12,126416811,22922383
2018,20,126416876,22911604
2018,12,126414685,22922417
2018,20,131718185,24188506
2018,12,131715761,24192862
2018,12,126415497,22918389
2018,11,126415521,22926794
2018,18,126415562,22918403
2018,12,126408711,22922625
2018,20,126415644,22926821
2018,12,126415750,22918424
2018,12,126408814,22918426
2018,12,126408819,22926843
2018,11,126408826,22922660
2018,12,126408853,22918432
2018,18,126415835,22926858
2018,9,126418900,22918544
2018,12,126421580,22918545
2018,12,126421586,22927036
2018,12,126418907,22927038
2018,12,126409388,22918552
2018,2,126418922,22922832
2018,12,126418929,22922835
2018,11,126421613,22927047
2018,12,126421702,22927085
2018,10,126409432,22918574
2018,12,126421853,22927133
2018,12,126421863,22927137
2018,10,126421878,22918584
2018,2,126421910,22918591
2018,12,126409717,22922969
2018,12,126422536,22927254
2018,12,126409834,22922999
2018,12,126422603,22927267
2018,12,126422617,22927271
2018,12,126419596,22927274
2018,12,126419619,22918664
2018,20,126409885,22918663
2018,2,126409920,22918670
2018,12,126422761,22927301
2018,12,126419722,22927317
2018,3,126419730,22923042
2018,12,126423111,22918712
2018,12,126420030,22923085
2018,12,126423149,22923086
2018,12,126423219,22927397
2018,18,126423368,22927425
2018,20,126423471,22927449
2018,12,126423495,22927454
2018,12,126423546,22918762
2018,10,126423686,22927501
2018,12,126423771,22923183
2018,12,126420556,22918799
2018,12,126410613,22918816
2018,12,126424044,22927570
2018,12,126410650,22923219
2018,12,126424123,22927586
2018,18,126424189,22918834
2018,12,126424229,22927601
2018,12,126424277,22923243
2018,3,126424312,22927620
2018,20,126410792,22927627
2018,12,126424368,22918853
2018,12,126424374,22923260
2018,12,126426234,22927671
2018,12,126424686,22918881
2018,12,126426394,22923317
2018,12,126411131,22923335
2018,20,126424991,22927747
2018,3,126431151,22927755
2018,12,126425053,22923345
2018,10,126425188,22927793
2018,12,126426660,22923360
2018,3,126425292,22927813
2018,20,126425342,22927819
2018,20,126425370,22918945
2018,20,126426874,22923394
2018,12,126425610,22923419
2018,20,126425680,22923432
2018,20,126425710,22927869
2018,12,126427253,22927896
2018,12,126425918,22927917
2018,5,126427506,22923511
2018,3,126436283,22919061
2018,18,126436298,22919064
2018,12,126436298,22919063
2018,12,126427684,22928003
2018,12,126436383,22923567
2018,20,126436546,22928067
2018,12,126436553,22928069
2018,9,131725238,24188663
2018,6,126436591,22928083
2018,12,126436662,22928098
2018,12,126436661,22928097
2018,12,126436664,22928100
2018,3,126427813,22923590
2018,12,126427814,22923591
2018,3,126436674,22928104
2018,3,126436680,22928105
2018,12,126436691,22928110
2018,12,126436697,22928111
2018,18,126436698,22928112
2018,9,126436706,22928114
2018,18,126427822,22923596
2018,9,126427822,22923595
2018,3,126436713,22928115
2018,15,126427825,22923597
2018,9,126432142,22919142
2018,12,126436781,22928134
2018,18,126436806,22928144
2018,9,126436806,22928143
2018,10,126436806,22928142
2018,12,126427968,22928210
2018,12,126432260,22919173
2018,12,126437038,22928221
2018,12,126437095,22928237
2018,12,131725355,24197938
2018,12,126437193,22928265
2018,12,131719252,24188690
2018,20,126437244,22928274
2018,12,126437263,22928277
2018,12,126437290,22928281
2018,10,126437345,22928298
2018,12,126470977,22931781
2018,3,126432603,22919262
2018,12,126437414,22923733
2018,3,126428456,22923753
2018,12,126432761,22928334
2018,12,126432802,22928347
2018,18,126432802,22928346
2018,18,126437637,22923782
2018,12,126428574,22928354
2018,12,126432886,22919304
2018,12,126428771,22928391
2018,18,126428861,22923834
2018,12,126433141,22919358
2018,12,126429201,22928497
2018,4,126429244,22928511
2018,9,126438367,22928513
2018,12,126438460,22928529
2018,2,126433297,22923942
2018,12,126473223,22931352
2018,18,126433435,22919412
2018,18,126433577,22928613
2018,3,131725453,24197970
2018,12,126473249,22931365
2018,12,131725452,24197969
2018,12,126439907,22924157
2018,9,126433999,22919520
2018,12,126430465,22924167
2018,12,126439958,22928813
2018,10,126440010,22919541
2018,12,126440010,22928829
2018,12,126440043,22928836
2018,12,126430546,22924188
2018,20,126434138,22928840
2018,18,126440208,22928867
2018,12,126434232,22919570
2018,18,126440293,22928883
2018,12,126430695,22919580
2018,12,131725514,24197986
2018,12,126434394,22928910
2018,12,126430795,22919600
2018,12,126434422,22919602
2018,12,131725530,24197990
2018,12,126440454,22919610
2018,12,126440544,22924265
2018,12,126440558,22924266
2018,12,126430902,22924268
2018,12,126434574,22919639
2018,12,126434646,22919660
2018,12,126440775,22924296
2018,12,126441171,22928994
2018,12,126440898,22929001
2018,12,126434855,22919702
2018,12,126441212,22924332
2018,12,126441009,22919712
2018,3,126434936,22919717
2018,12,126434936,22919718
2018,9,126434943,22919720
2018,12,126441061,22919722
2018,12,126441074,22919724
2018,3,126434991,22924359
2018,12,126446151,22929043
2018,12,126441405,22929067
2018,12,126446300,22919761
2018,12,126441477,22919763
2018,9,126441505,22929092
2018,20,126446334,22919770
2018,12,126441549,22929098
2018,12,126435199,22919774
2018,3,126446442,22929111
2018,12,126435286,22929118
2018,12,126435320,22919794
2018,19,126446594,22929147
2018,12,126446621,22929154
2018,12,126446661,22929168
2018,12,126446672,22929171
2018,12,126441864,22924455
2018,12,131725537,24197993
2018,12,131725555,24197997
2018,20,126446797,22919838
2018,18,126441950,22929200
2018,12,126446921,22929240
2018,12,126442043,22924512
2018,12,126442186,22924551
2018,12,126442241,22929265
2018,12,126435824,22919905
2018,12,126447108,22929278
2018,12,126435851,22919907
2018,12,126442326,22924576
2018,20,126447170,22919917
2018,12,131726196,24193004
2018,12,126435957,22929306
2018,18,126435967,22924608
2018,9,126442468,22924610
2018,12,126435976,22929309
2018,3,126442488,22919936
2018,12,126447356,22919937
2018,3,126442633,22924637
2018,12,126447546,22929347
2018,12,126447592,22929361
2018,12,126447663,22929374
2018,18,126451192,22919976
2018,20,126443015,22924706
2018,12,126443327,22924745
2018,20,126448196,22929471
2018,12,126448198,22929473
2018,12,126451749,22929479
2018,12,126448311,22929490
2018,12,126443423,22920067
2018,20,126443467,22924773
2018,20,126448402,22929502
2018,20,126448439,22929511
2018,12,126443596,22924791
2018,18,126443682,22929540
2018,12,126443682,22924802
2018,12,126448637,22929541
2018,9,126448682,22929550
2018,12,126452027,22929552
2018,20,126448717,22929553
2018,12,126448734,22929558
2018,12,126452081,22920107
2018,20,126448818,22929572
2018,3,126452090,22920108
2018,12,126448843,22929576
2018,12,126448945,22929590
2018,12,126449004,22929597
2018,20,126449114,22924842
2018,12,126452174,22929612
2018,12,126449219,22929621
2018,12,126449602,22929682
2018,3,126449729,22929699
2018,18,126445441,22929823
2018,12,126450642,22929856
2018,12,126450643,22929857
2018,12,126453229,22920272
2018,12,126445609,22925092
2018,12,126445654,22925108
2018,12,126450789,22929887
2018,12,126445699,22929888
2018,12,126450876,22929909
2018,12,126445785,22929911
2018,12,126445815,22925135
2018,12,126445817,22925136
2018,12,126445899,22925149
2018,12,126445913,22925155
2018,12,126453410,22929941
2018,22,126445929,22920320
2018,12,126445939,22929966
2018,12,126445948,22925171
2018,10,126453474,22920337
2018,6,126445991,22925180
2018,12,126446040,22925193
2018,12,126446054,22925196
2018,12,126456282,22920351
2018,12,126453552,22930018
2018,12,126456480,22930049
2018,18,126456491,22930051
2018,12,126456543,22930064
2018,12,126453687,22920382
2018,12,126456567,22930073
2018,18,126456849,22930142
2018,20,126453921,22930149
2018,12,126457066,22920462
2018,12,126457099,22930176
2018,12,126454181,22920473
2018,12,126454185,22920474
2018,12,126461743,22930202
2018,3,126457400,22930207
2018,20,126457500,22925320
2018,12,126454455,22925339
2018,12,126457743,22930296
2018,20,126454546,22930329
2018,12,126454937,22920629
2018,3,126462409,22925462
2018,3,126462423,22925468
2018,3,126454954,22920636
2018,3,126455037,22920667
2018,12,126458377,22920668
2018,19,126458497,22930473
2018,12,126455128,22925512
2018,2,126462785,22930493
2018,10,126455338,22930524
2018,20,126458746,22930528
2018,12,126455358,22920727
2018,12,126455365,22930533
2018,3,126463031,22930555
2018,3,126455867,22920810
2018,12,126459364,22930638
2018,12,126463421,22925647
2018,18,126459423,22930645
2018,12,126455986,22930649
2018,12,126466178,22930685
2018,12,126463593,22920878
2018,12,126463890,22925745
2018,12,126459828,22930728
2018,12,126463956,22925760
2018,12,126460937,22921161
2018,20,126465021,22930917
2018,12,126471205,22921226
2018,12,126471314,22930945
2018,12,126468337,22930948
2018,12,126465174,22925964
2018,12,126468472,22921287
2018,18,126465277,22925981
2018,12,126468556,22921295
2018,12,126471565,22921301
2018,9,126471576,22930987
2018,12,126471673,22931001
2018,19,126465699,22926040
2018,10,126472176,22921428
2018,20,126472215,22931084
2018,3,126469442,22926048
2018,12,126469454,22921451
2018,12,126469618,22921483
2018,12,126465836,22921493
2018,12,126469685,22921496
2018,12,126469790,22921511
2018,12,126465941,22926086
2018,12,126469864,22921528
2018,18,126469908,22931155
2018,9,126469908,22931154
2018,12,126469934,22921546
2018,11,126472896,22931261
2018,12,126472928,22931269
2018,3,126472977,22931284
2018,3,126473295,22926349
2018,12,126473308,22931371
2018,12,126473517,22926351
2018,12,126473634,22931431
2018,18,126473648,22931434
2018,12,126473791,22931466
2018,12,126481260,22931837
2018,18,126473899,22931482
2018,10,126477189,22926386
2018,12,124324613,22430960
2018,20,124324630,22425809
2018,18,124328839,22425841
2018,12,124324749,22430980
2018,12,124324766,22421047
2018,14,124324798,22425866
2018,2,124337100,22421492
2018,18,124337122,22426328
2018,9,124345934,22431363
2018,20,124345975,22426340
2018,12,124341696,22431426
2018,18,124346173,22426387
2018,18,124346564,22431492
2018,20,124342235,22421627
2018,18,124342272,22431502
2018,20,124342286,22431505
2018,12,124337961,22426460
2018,20,124342549,22431537
2018,12,124347230,22426544
2018,20,124347244,22431613
2018,12,124338691,22421731
2018,20,124343611,22426607
2018,12,124347745,22426618
2018,12,124347792,22426623
2018,12,124347944,22431730
2018,12,124344202,22421870
2018,18,137510946,25716733
2018,12,136171289,25326767
2018,12,136166255,25316340
2018,12,136176575,25326850
2018,12,136176754,25331824
2018,12,136166919,25326913
2018,12,137517948,25721064
2018,19,136167021,25326978
2018,12,136167034,25316507
2018,18,136172316,25327009
2018,12,136172339,25327013
2018,20,136167256,25331920
2018,12,136167549,25316627
2018,20,136173201,25327220
2018,12,136173272,25327237
2018,18,136173284,25327239
2018,10,136173830,25327298
2018,12,136174108,25332090
2018,12,136174264,25327365
2018,12,136168870,25336832
2018,3,136169246,25327487
2018,12,136178363,25336961
2018,12,136174936,25327548
2018,20,136178483,25332219
2018,12,136178569,25327596
2018,12,136178662,25332252
2018,10,136175409,25327619
2018,21,136175619,25327665
2018,12,136170400,25327696
2018,12,136170682,25332345
2018,3,136179228,25332353
2018,12,131694625,24181083
2018,12,131694655,24181087
2018,12,131694659,24181088
2018,18,131694676,24181090
2018,12,131694689,24181093
2018,12,131694690,24181094
2018,12,131694770,24181103
2018,12,131694786,24181106
2018,9,131694882,24181124
2018,12,131694943,24181130
2018,12,131695177,24181160
2018,12,131695224,24181164
2018,12,131695256,24181169
2018,12,131695340,24181184
2018,18,131695345,24181186
2018,12,131695353,24181187
2018,12,131695356,24181188
2018,12,131695565,24181210
2018,12,131702578,24181214
2018,19,131695742,24181226
2018,12,131695789,24181234
2018,20,135827906,25243801
2018,12,135818578,25247172
2018,17,135818589,25247176
2018,20,135827963,25243816
2018,12,135828106,25239698
2018,12,135828138,25239724
2018,12,135828143,25239727
2018,12,135824941,25243877
2018,18,135828329,25239802
2018,12,135828329,25239801
2018,12,135825192,25243983
2018,12,135818982,25243990
2018,20,135828521,25239853
2018,20,135828695,25247345
2018,20,135819139,25239880
2018,12,135819164,25239892
2018,12,135828886,25239940
2018,12,135825672,25247406
2018,12,135829070,25240000
2018,12,135829072,25240002
2018,12,135819407,25247429
2018,12,135819406,25240046
2018,12,135825856,25247466
2018,12,135829733,25247494
2018,12,135829769,25244238
2018,3,135831162,25240192
2018,20,135829774,25240197
2018,12,135819934,25247546
2018,12,135831355,25244294
2018,12,135830061,25240273
2018,3,135820022,25244319
2018,12,135820084,25247584
2018,17,135831553,25247588
2018,12,135831553,25247587
2018,20,135830241,25240318
2018,12,135830266,25240330
2018,12,135820629,25247710
2018,12,135831004,25240474
2018,12,135832576,25244561
2018,12,135836368,25240563
2018,12,135836500,25240602
2018,12,135832698,25244607
2018,9,135836540,25240614
2018,11,135821100,25247799
2018,6,135832734,25244619
2018,18,135836705,25240668
2018,12,135836713,25240673
2018,12,135818585,25247173
2018,12,135824793,25243821
2018,12,135828122,25239711
2018,18,135818700,25239714
2018,12,135824933,25243872
2018,12,135824957,25243890
2018,19,136009997,25286202
2018,2,136021520,25286352
2018,20,136021652,25293998
2018,11,136021797,25291019
2018,3,136022325,25294114
2018,18,136023127,25294229
2018,3,136027509,25286609
2018,12,136167662,25327178
2018,12,136019932,25291218
2018,12,136027955,25294327
2018,18,136020094,25291254
2018,12,136020134,25291261
2018,3,136182030,25327928
2018,12,136176689,25331821
2018,18,136172068,25326926
2018,9,136172073,25326932
2018,20,136167004,25316497
2018,12,136172484,25316546
2018,3,136172579,25327061
2018,12,136172803,25331950
2018,12,136177224,25331955
2018,20,136177466,25316721
2018,12,136177852,25332080
2018,12,136168805,25336814
2018,19,136168812,25336820
2018,12,136168983,25327426
2018,20,136175415,25327623
2018,12,136178843,25332279
2018,12,136175746,25327692
2018,12,136175754,25327695
2018,12,136175762,25327703
2018,6,136182017,25337558
2018,9,136187227,25337564
2018,12,137541206,25733095
2018,12,135824977,25243904
2018,3,135824991,25243913
2018,12,135828355,25239812
2018,18,135828422,25239827
2018,20,135819124,25247343
2018,9,135828697,25239878
2018,12,135828854,25239921
2018,18,135829022,25239969
2018,4,135825918,25244185
2018,3,135825918,25244184
2018,12,135819792,25247512
2018,12,135831311,25244274
2018,12,135831364,25247555
2018,12,135831379,25244301
2018,12,135820152,25247598
2018,12,135830251,25247601
2018,20,135830253,25240322
2018,20,136015887,25290893
2018,3,135831049,25240489
2018,20,135831051,25240490
2018,12,135836270,25240540
2018,12,135832582,25244563
2018,4,135832629,25244583
2018,6,135832627,25244582
2018,12,135836460,25240591
2018,12,135836571,25240624
2018,12,135836641,25240651
2018,12,135832774,25244635
2018,12,135836871,25240705
2018,12,136010034,25286208
2018,12,136010135,25293899
2018,20,136010466,25290969
2018,12,136010662,25286336
2018,20,136018644,25290991
2018,20,136018701,25290999
2018,12,136010803,25286355
2018,12,136010833,25286362
2018,20,136010882,25286373
2018,12,136010363,25290959
2018,12,136021246,25293964
2018,12,136021404,25290980
2018,20,136010739,25286350
2018,12,136027321,25286595
2018,3,136019805,25291168
2018,12,136027752,25286680
2018,9,136019923,25286681
2018,12,131674541,24170910
2018,12,131670788,24185174
2018,10,131670787,24185173
2018,12,131670807,24185180
2018,3,131676140,24179568
2018,3,131676164,24179579
2018,2,131681354,24185321
2018,2,131681353,24185320
2018,2,131677588,24179946
2018,16,131677596,24179948
2018,18,131677622,24179957
2018,12,131682079,24185511
2018,2,131677657,24185512
2018,12,131677679,24179967
2018,18,131676111,24171324
2018,20,131677954,24180010
2018,20,131686455,24171379
2018,20,131677987,24180018
2018,20,131678007,24180025
2018,3,131678029,24180037
2018,3,131678028,24180036
2018,2,131678032,24180040
2018,12,131686519,24171397
2018,12,131678059,24180046
2018,12,131678060,24180047
2018,3,131678078,24180049
2018,12,131686545,24171404
2018,12,131678103,24180052
2018,12,131678132,24180057
2018,12,131678133,24180058
2018,12,131678199,24180068
2018,12,131678329,24180082
2018,5,131678363,24180087
2018,9,131678375,24180091
2018,20,131678388,24180095
2018,12,131678402,24180098
2018,19,131678405,24180099
2018,12,131678414,24180101
2018,18,131678424,24180103
2018,18,131678524,24180123
2018,12,131678529,24180125
2018,12,131678530,24180126
2018,12,131678532,24180127
2018,12,135828134,25239720
2018,12,135818710,25239723
2018,12,135828154,25239737
2018,12,135818834,25247267
2018,12,135828343,25243957
2018,20,135825436,25244023
2018,20,135819147,25244028
2018,20,135825468,25244033
2018,3,135828846,25239914
2018,12,135828857,25239924
2018,12,135828871,25239929
2018,12,135825567,25244063
2018,18,135819255,25247382
2018,12,135825668,25247403
2018,12,135829060,25239994
2018,12,135829083,25244104
2018,12,135829090,25244110
2018,12,135829094,25244113
2018,12,135825697,25244114
2018,12,135829388,25240092
2018,3,135819768,25247488
2018,9,135826122,25244212
2018,20,135819784,25247501
2018,12,135819796,25247515
2018,20,135829867,25244259
2018,12,135831315,25244276
2018,9,135831350,25244290
2018,12,135819946,25247552
2018,12,135829975,25240248
2018,12,135830220,25240310
2018,17,135830220,25240311
2018,12,135830242,25240319
2018,20,135831568,25244335
2018,20,135831643,25244349
2018,12,135831921,25244398
2018,12,135830758,25240415
2018,3,135830773,25240428
2018,12,135820611,25247699
2018,2,135820627,25247708
2018,10,135831076,25240501
2018,9,135831075,25240500
2018,18,135836487,25240598
2018,18,135836548,25240615
2018,18,135841291,25247859
2018,12,135841291,25247858
2018,12,135828114,25239703
2018,12,135824917,25243861
2018,10,135828164,25239747
2018,12,135828326,25239800
2018,9,135828331,25239803
2018,9,135828332,25239804
2018,12,135828501,25239851
2018,20,135828723,25239887
2018,12,135825484,25244044
2018,17,135825487,25244045
2018,12,135828853,25239920
2018,12,135829038,25239982
2018,12,135825686,25240010
2018,12,135829231,25240053
2018,12,135829232,25240054
2018,18,135825887,25244173
2018,10,135829456,25240110
2018,12,135819765,25244201
2018,12,135826123,25240157
2018,20,135829729,25240159
2018,18,135829750,25240175
2018,18,135829752,25240177
2018,12,135829760,25240184
2018,12,135829866,25240207
2018,12,135831356,25240241
2018,9,135830052,25240272
2018,12,135830051,25240271
2018,12,135830080,25240280
2018,18,135830119,25240292
2018,10,135830250,25240321
2018,20,135820166,25247603
2018,18,135820187,25247610
2018,20,135830320,25240344
2018,3,135831865,25244386
2018,5,135830801,25240434
2018,12,135830823,25240439
2018,12,135830971,25240464
2018,3,136026849,25294118
2018,18,136027464,25294230
2018,12,131694871,24181121
2018,18,131695174,24181159
2018,12,131695253,24181167
2018,12,131695313,24181179
2018,12,131695316,24181180
2018,12,131695335,24181182
2018,12,131695396,24181192
2018,12,131695440,24181199
2018,18,131696023,24181267
2018,12,136176260,25326782
2018,12,136166347,25326788
2018,12,136166720,25316412
2018,12,136172001,25326884
2018,20,136172015,25326892
2018,12,136166912,25316458
2018,12,136176776,25331839
2018,12,136176782,25331843
2018,12,136176799,25331859
2018,12,136172200,25326976
2018,12,136167037,25316508
2018,20,136172493,25327039
2018,12,136167355,25316572
2018,20,136167521,25327118
2018,12,136167874,25316709
2018,20,136168813,25336821
2018,12,136169231,25327481
2018,20,136175052,25327566
2018,12,136175402,25327617
2018,12,136169893,25327625
2018,12,136178820,25327639
2018,12,136175559,25327646
2018,18,136170198,25327659
2018,20,136170402,25337157
2018,12,136179143,25332343
2018,12,136170779,25332352
2018,12,136170805,25337203
2018,12,136179264,25332355
2018,12,131678544,24180129
2018,12,131678556,24180130
2018,12,131678610,24180145
2018,12,131687538,24171621
2018,12,131678639,24180151
2018,12,131678649,24180152
2018,9,131678654,24180153
2018,12,131678666,24180154
2018,12,131678670,24180155
2018,12,131678715,24180167
2018,9,131678729,24180170
2018,12,131678757,24180174
2018,12,131678760,24171664
2018,12,131687708,24180175
2018,18,131682874,24185685
2018,9,131678788,24180186
2018,12,131678891,24180205
2018,12,131678963,24180222
2018,22,131679013,24180231
2018,22,131679014,24180232
2018,12,131679104,24180252
2018,12,131679109,24180253
2018,18,131687888,24171708
2018,12,131679122,24180256
2018,12,131679131,24180259
2018,3,131687905,24171711
2018,12,131679141,24180263
2018,12,131679180,24180282
2018,3,131679195,24180285
2018,18,131679204,24180287
2018,18,131679225,24180296
2018,12,131679237,24180301
2018,12,131683249,24185760
2018,12,131683250,24185761
2018,9,131692651,24180824
2018,9,131692724,24180833
2018,12,131692735,24180834
2018,12,131692768,24180841
2018,3,131692917,24180859
2018,2,131692925,24180861
2018,12,131692941,24180865
2018,12,131693057,24180878
2018,9,131693196,24186431
2018,12,131701486,24187399
2018,12,131701496,24186471
2018,12,131693450,24180915
2018,12,131693451,24180916
2018,12,131693452,24180917
2018,19,131693632,24180940
2018,12,131693700,24180949
2018,19,131693932,24180977
2018,12,131693937,24180979
