"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2018,4,107318373,,,9821988
2018,4,107329790,0.035,1,9821995
2018,4,107327664,,,9817357
2018,17,107327809,,,9822005
2018,5,107330020,21.004,1,9815093
2018,12,107327864,2.009,1,9822014
2018,12,107327874,0.004,1,9817368
2018,12,107327876,1.006,1,9822016
2018,12,107330084,0.007,1,9822022
2018,17,107330277,,,9822045
2018,17,107328099,,,9817389
2018,5,107328175,0.008,1,9817401
2018,4,107330447,0.002,1,9822059
2018,12,107328217,1,1,9822061
2018,16,107328244,,,9817405
2018,12,107330541,2,9,9822065
2018,12,107330575,7.008,1,9822066
2018,12,107330578,9.005,1,9822067
2018,17,107330603,,,9822068
2018,4,107330610,6.002,1,9815108
2018,12,107318800,1,1,9822069
2018,12,107318801,4.004,1,9817408
2018,12,107330660,0.001,1,9817418
2018,5,107330669,22.007,1,9822079
2018,17,107330724,,,9822087
2018,12,107330932,0.007,1,9815119
2018,17,107328597,,,9822124
2018,12,107331037,1.004,1,9815124
2018,17,107331036,,,9815123
2018,17,107331069,,,9822148
2018,5,107331072,4.001,1,9817466
2018,4,107328819,0.005,1,9822167
2018,17,107328814,,,9817473
2018,12,107319110,5.001,1,9817476
2018,17,107328822,,,9815134
2018,3,107331198,1,11,9822169
2018,17,107331195,,,9822168
2018,4,107329063,9.008,1,9817488
2018,17,107331542,,,9822198
2018,4,107331604,4.001,1,9815152
2018,17,107339386,,,9817510
2018,2,107331789,0.007,1,9822207
2018,4,107331798,0.008,1,9822209
2018,17,107331797,,,9822208
2018,17,107334495,,,9815158
2018,4,107331822,23.005,1,9822212
2018,17,107331840,,,9815160
2018,1,107334500,0.004,1,9815161
2018,17,107331855,,,9822216
2018,5,107339469,128,1,9817513
2018,4,107334542,0.004,1,9817524
2018,12,107339544,,,9817523
2018,4,107339635,7,1,9815173
2018,17,107332002,,,9815172
2018,12,107332124,4.003,1,9822245
2018,17,107339798,,,9822244
2018,12,107340388,8,1,9822287
2018,17,107332696,,,9815204
2018,12,107332754,1,1,9822291
2018,17,107340494,,,9822290
2018,4,107340506,0.005,1,9822297
2018,17,107340505,,,9817602
2018,17,107340572,,,9817610
2018,4,107332838,5.009,1,9817611
2018,17,107340628,,,9817616
2018,4,107332879,0.008,1,9822310
2018,17,107332919,,,9817624
2018,12,107332920,1.008,1,9815230
2018,8,107340760,1,11,9815236
2018,17,107340759,,,9817628
2018,3,107333010,1,11,9822322
2018,17,107333007,,,9817633
2018,17,107333039,,,9815241
2018,4,107340817,11.005,1,9815242
2018,17,107335286,,,9817648
2018,12,107340909,2.007,1,9815247
2018,17,107335307,,,9817650
2018,4,107333127,4.006,1,9822337
2018,17,107340945,,,9817651
2018,5,107333151,1,1,9822338
2018,5,107333187,7.004,1,9822349
2018,17,107340981,,,9822348
2018,17,107333269,,,9822357
2018,2,107333272,3.005,1,9822358
2018,8,107333370,2,9,9817689
2018,17,107335501,,,9817688
2018,17,107333453,,,9815268
2018,4,107341268,1,1,9822371
2018,12,107335581,1,1,9815271
2018,17,107341294,,,9817696
2018,17,107333550,1,11,9817708
2018,17,107341357,,,9817707
2018,17,107341374,,,9815274
2018,16,107333565,3,9,9822394
2018,12,107333639,11.064,1,9817713
2018,17,107333901,,,9822417
2018,5,107333905,7.005,1,9822419
2018,5,107334048,10.008,1,9815291
2018,17,107335797,,,9822429
2018,12,107342099,20.001,1,9815304
2018,17,107344645,,,9822447
2018,12,107344722,1,9,9822453
2018,17,107344719,,,9817742
2018,4,107342364,6.004,1,9817756
2018,17,107342362,,,9817755
2018,2,107345032,2.071,1,9815325
2018,17,107342377,,,9822466
2018,12,107345097,2,1,9815333
2018,17,107336372,,,9815332
2018,17,107342707,,,9822490
2018,4,107336581,2.007,1,9815347
2018,12,107336592,6.003,1,9815350
2018,17,107342724,,,9815348
2018,12,107345655,0.005,1,9815358
2018,17,107345654,,,9822503
2018,12,107336736,3.029,3,9815361
2018,12,107345954,1,9,9822515
2018,12,107343160,1,9,9817798
2018,4,107346075,1,11,9822520
2018,4,107346313,1,9,9815369
2018,12,107343364,1,9,9817806
2018,12,107346368,1,9,9822532
2018,12,107346371,1,9,9815371
2018,12,107337020,1,9,9817808
2018,5,107343845,2,1,9822549
2018,5,107337285,1,9,9822551
2018,12,107347050,19.002,1,9822555
2018,17,107347042,,,9822554
2018,16,107343898,2,9,9817829
2018,17,107347186,1,9,9817836
2018,17,107337401,,,9817840
2018,4,107344136,0.039,1,9822571
2018,12,107344135,1,1,9822570
2018,12,107347353,1,1,9822573
2018,16,107344197,9,9,9817848
2018,12,107337526,1.006,1,9815397
2018,12,107337528,0.007,1,9817852
2018,4,107347461,12,1,9817857
2018,5,111546751,0.004,1,10537403
2018,4,111555391,2.001,1,10525797
2018,5,111547071,8.008,1,10537416
2018,2,111550965,0.001,1,10533472
2018,8,104457737,3,9,9241161
2018,7,104462888,1,9,9231218
2018,12,104463152,77.004,1,9231254
2018,5,104467450,5486.069,1,9231276
2018,16,104463520,0.001,1,9231296
2018,12,104458470,1,1,9241228
2018,12,104473738,,,9231324
2018,16,104473807,0.499,1,9241246
2018,12,104473926,0.001,1,9231354
2018,2,104475404,41.075,1,9241353
2018,4,104479626,2.002,1,9231511
2018,4,104479924,16.009,1,9241453
2018,4,104472400,1,9,9241455
2018,4,104477059,1,11,9236325
2018,17,104472710,,,9231573
2018,17,104480337,,,9236341
2018,12,104477602,0.007,1,9231623
2018,17,104473337,,,9231622
2018,12,104477622,1,9,9241537
2018,17,104480563,,,9236370
2018,12,104480570,18.008,1,9236374
2018,17,104477636,,,9236373
2018,17,104481294,,,9236422
2018,17,104484476,,,9241610
2018,4,104488623,12.023,1,9231706
2018,17,104484527,,,9231711
2018,12,104488679,1,1,9231712
2018,17,104484665,,,9241631
2018,12,104488792,0.072,1,9241632
2018,12,104482387,1,1,9231781
2018,17,104489509,,,9231780
2018,12,104489782,14.005,1,9241696
2018,12,104486178,1,9,9231818
2018,12,104490069,1,9,9241711
2018,12,104486559,2.004,1,9231840
2018,12,104486677,1,9,9231853
2018,4,104483194,1,9,9236535
2018,4,104486934,1,1,9231874
2018,5,104490805,,,9241757
2018,12,104493685,1,9,9231909
2018,4,104493726,1,9,9236559
2018,12,104491419,1,9,9241782
2018,17,104492048,,,9241814
2018,17,104498718,,,9231953
2018,16,104494501,73.005,9,9236576
2018,12,104457638,0.001,1,9241146
2018,12,104468921,,,9231321
2018,4,104467895,18.091,1,9236159
2018,17,104474453,,,9236207
2018,17,104475069,,,9241337
2018,17,104475184,,,9241346
2018,12,104476272,0.001,1,9241398
2018,12,104479514,0.042,1,9236265
2018,12,104479921,2.005,1,9236303
2018,5,104476933,1.005,1,9231554
2018,17,104472563,,,9241464
2018,4,104472572,1,1,9231557
2018,17,104480045,,,9236315
2018,4,104472655,3.006,1,9231567
2018,17,104480101,,,9236321
2018,12,104477276,0.005,1,9241499
2018,17,104480367,,,9236351
2018,17,104477428,,,9241521
2018,17,104488704,,,9236444
2018,12,104481544,0.003,1,9241622
2018,17,104489049,,,9236470
2018,12,104481912,8.009,1,9241656
2018,17,104485206,,,9236481
2018,12,104489220,1.003,1,9231765
2018,12,104485264,5.007,1,9231768
2018,17,104489276,,,9241674
2018,12,104489784,11.001,1,9241697
2018,12,104489927,2,1,9241706
2018,12,104490670,1,1,9241740
2018,12,104487047,9.002,1,9231886
2018,12,104491472,1,9,9241784
2018,4,104488249,1,11,9231932
2018,12,104494259,1,11,9241796
2018,4,104491843,1,9,9231937
2018,17,104491955,,,9241807
2018,17,104498636,,,9236570
2018,4,105667014,71.009,1,9489830
2018,8,105678142,2,9,9484961
2018,16,105673175,40,9,9489881
2018,12,105678831,1,11,9485030
2018,12,105668125,9.005,1,9489908
2018,12,105668191,,,9489913
2018,12,105673757,0.001,1,9485089
2018,12,105673798,2,1,9480100
2018,4,105668651,,,9489954
2018,12,105668830,10.014,9,9480141
2018,12,105684333,23.058,1,9480143
2018,17,105680144,,,9485153
2018,17,105684695,,,9480175
2018,12,105689611,359.006,1,9490008
2018,17,105681451,,,9485198
2018,4,105681503,0.005,1,9480227
2018,12,105682306,1,1,9485244
2018,8,105691245,43.001,1,9490095
2018,12,105682821,1.003,1,9485293
2018,17,105687709,,,9480336
2018,4,105683161,0.001,1,9485332
2018,17,105691819,,,9490149
2018,4,105683466,1.004,1,9485364
2018,17,105692127,,,9480399
2018,12,105688474,1.003,1,9480400
2018,17,105692149,,,9485372
2018,4,105688506,0.007,1,9480403
2018,16,105688644,50,9,9480421
2018,17,105688673,,,9480429
2018,17,105688681,,,9480430
2018,17,105692302,,,9480433
2018,12,105699294,0.002,1,9490265
2018,17,105694334,,,9490264
2018,17,105700495,,,9480571
2018,4,105700496,2.001,1,9480572
2018,17,105695815,,,9480605
2018,12,105701072,14.035,3,9490358
2018,4,105704228,1,9,9490364
2018,12,105701244,12,9,9485574
2018,12,105704326,1,9,9485576
2018,12,105696160,2,9,9485580
2018,5,114831233,1,1,11093393
2018,12,114824008,1,1,11093400
2018,5,114834972,11,1,11093438
2018,12,114827176,1,1,11101693
2018,4,114833094,0,1,11097957
2018,4,114833323,1,1,11097979
2018,15,114831360,1,11,11101663
2018,1,114826481,0,3,11101671
2018,1,114833234,1,1,11097972
2018,4,114833234,51,1,11097973
2018,12,114833234,7,1,11097971
2018,1,114833236,22,1,11097974
2018,12,114833357,1,1,11097983
2018,17,111517555,,,10536701
2018,4,111517557,1.038,1,10536702
2018,17,111517560,1,11,10536704
2018,17,111517559,,,10536703
2018,5,111517901,9,1,10536761
2018,17,111517900,,,10536760
2018,4,111556667,5.002,1,10525897
2018,5,111547981,1,1,10537481
2018,4,111547996,63.008,1,10537483
2018,12,111548020,2,1,10537485
2018,5,111548105,1.005,1,10537497
2018,5,111552878,3,9,10533614
2018,12,111558678,0.028,1,10526019
2018,5,111559430,,,10537576
2018,12,111559434,16.004,1,10537577
2018,5,111559435,17.002,1,10537578
2018,5,111559463,,,10537579
2018,1,111559972,11.008,1,10537622
2018,16,111564533,1.001,1,10533729
2018,4,111560077,1.004,9,10537635
2018,16,111525661,1,9,10525045
2018,4,111530812,1.006,1,10536953
2018,4,111530841,1.003,1,10536954
2018,4,111530947,0.003,1,10536957
2018,4,111531226,58.002,1,10536968
2018,12,111526296,0.095,1,10525077
2018,12,111531787,0.094,1,10536985
2018,4,111531799,0.066,1,10536986
2018,5,111526521,2.033,1,10525101
2018,4,111531892,2.074,1,10536991
2018,16,111531905,3,9,10536994
2018,5,111526625,,,10525106
2018,16,111531960,0.599,1,10536997
2018,4,111531985,20.081,1,10536998
2018,5,111531991,0.097,1,10536999
2018,5,111531992,9.066,1,10537000
2018,4,111526754,0.014,1,10525114
2018,12,111532003,0.034,1,10537001
2018,12,111535518,0.029,1,10533035
2018,4,111532053,1.018,1,10537005
2018,4,111532077,0.015,1,10537006
2018,12,111532088,0.014,1,10537009
2018,5,111532135,3.043,1,10537011
2018,4,111532158,5.097,1,10537013
2018,12,111532162,0.039,1,10525157
2018,4,111532175,0.078,1,10537015
2018,12,111532177,0.022,1,10537016
2018,12,111532184,1.053,1,10537017
2018,16,111532303,2,9,10537030
2018,16,111532305,1,9,10537031
2018,4,111527683,0.062,1,10525209
2018,12,111532376,1.094,1,10537036
2018,12,111532415,0.006,1,10537039
2018,12,111532469,0.055,1,10537047
2018,12,111532473,26.008,1,10537048
2018,4,111532474,4.009,1,10537049
2018,4,111535913,0.055,1,10533078
2018,4,111532509,0.002,1,10537055
2018,4,111532594,0.055,1,10537062
2018,16,111532886,8,9,10537091
2018,17,111532892,5,9,10537092
2018,4,111532937,0.039,1,10537098
2018,12,111533203,0.001,1,10537129
2018,17,111529002,40.022,1,10525348
2018,1,111533238,5.007,1,10537131
2018,12,111533349,4.004,1,10537136
2018,12,111533489,3.004,1,10537143
2018,4,111533654,0.013,1,10537153
2018,2,111533733,0.069,1,10537161
2018,8,111533736,1,9,10537162
2018,4,111533836,0.001,1,10537168
2018,8,111540114,0.001,1,10525409
2018,12,111513167,0.069,1,10532658
2018,8,111503375,1,1,10536534
2018,4,111503379,3.014,1,10532642
2018,12,111503761,2.078,1,10536540
2018,12,111504071,1.035,1,10536546
2018,2,111514218,0.017,1,10536548
2018,17,111515355,6.001,1,10536565
2018,5,111515407,7,2,10536566
2018,12,111515640,9.006,1,10536574
2018,12,111506738,0.002,1,10524733
2018,4,111501335,0.009,1,10536468
2018,4,114962888,3,1,11116142
2018,5,114967964,3,9,11119739
2018,5,114963260,44.003,1,11119794
2018,12,114969046,0.001,1,11119841
2018,16,114964015,2,9,11119870
2018,12,114979982,5.005,1,11119892
2018,12,114980620,3.091,1,11119931
2018,12,114962880,1.004,1,11110458
2018,16,114968327,37,9,11119784
2018,17,114973749,,,11116187
2018,4,114968343,0.059,1,11110506
2018,4,114968405,0.013,1,11119796
2018,4,114968411,0.048,9,11110513
2018,2,114973840,2.016,1,11116195
2018,12,114968527,191.008,1,11119811
2018,4,114963445,0.021,1,11110528
2018,4,114974617,0.001,1,11121264
2018,12,114980161,4,1,11119902
2018,12,114975414,4.015,1,11121295
2018,5,114984667,12.049,1,11119929
2018,5,114827285,1,1,11097903
2018,16,114825775,33,9,11101640
2018,5,114830774,1,11,11101641
2018,17,114830774,1,11,11097828
2018,11,114830774,1,11,11093368
2018,5,114831462,1,1,11097856
2018,5,114826473,27,1,11101669
2018,5,114832411,1,9,11101696
2018,12,114832411,1,9,11101697
2018,17,115100262,1,1,11141270
2018,16,115100262,7,9,11141271
2018,4,115100262,2,1,11135121
2018,4,115093814,11,1,11135201
2018,12,115093814,5,1,11146323
2018,4,111545066,1,9,10537255
2018,12,111542684,0.051,1,10525581
2018,12,111545211,1.009,1,10537268
2018,4,111545214,0.005,1,10537269
2018,2,111545261,6.056,1,10537270
2018,16,111545360,1,9,10537280
2018,2,111545435,0.004,1,10537285
2018,16,111545698,1,9,10525640
2018,4,111545703,0.004,1,10537306
2018,16,111545747,40,1,10537314
2018,4,111545809,34.005,1,10537323
2018,5,111550279,6.001,1,10533419
2018,4,111550320,0.004,1,10533423
2018,16,111545944,15,9,10537337
2018,5,111545946,11,1,10537338
2018,5,111545954,5.001,1,10537339
2018,4,111546069,1.002,1,10537350
2018,16,111546085,19,1,10537353
2018,12,111554774,3,1,10525751
2018,12,111546492,0.003,1,10537379
2018,4,111546911,0.003,1,10537406
2018,16,111547096,7,9,10537421
2018,12,111547102,2.801,1,10537423
2018,17,111555629,0.003,1,10525820
2018,11,111547140,4.003,1,10537427
2018,12,111547153,0.004,1,10537429
2018,12,111503758,0.094,1,10536539
2018,12,111503803,0.056,1,10536542
2018,2,111503804,6.072,1,10536543
2018,4,111506257,0.045,1,10524727
2018,4,111514569,0.008,1,10536557
2018,12,111514728,0.082,1,10536560
2018,12,111514837,0.002,1,10536563
2018,12,111515884,12.008,1,10536583
2018,12,114973296,1,11,11116140
2018,4,114973662,1.042,1,11119776
2018,16,114968256,29.008,1,11119778
2018,16,114968281,24,1,11119780
2018,12,114973751,9.004,1,11119787
2018,4,114963298,5,9,11110516
2018,4,114973904,0.005,1,11116205
2018,5,114963466,1,9,11110530
2018,5,114974722,15.048,1,11119878
2018,16,114984303,7,9,11110570
2018,17,114975606,1,1,11119917
2018,4,114975785,2.011,1,11121318
2018,4,114975965,28,1,11121338
2018,12,111530115,1,9,10536915
2018,4,111530325,3.031,1,10536920
2018,4,111530353,1.003,1,10536922
2018,12,111530397,0.006,1,10536926
2018,5,111530561,1.005,1,10536936
2018,17,111530601,1.034,1,10536938
2018,12,111530668,,,10536943
2018,4,111530669,15,9,10536944
2018,12,111531130,0.005,1,10536966
2018,8,111534574,12.005,9,10532976
2018,1,111534629,24.004,1,10532978
2018,4,115509076,1,1,11223798
2018,12,115538205,0,1,11230097
2018,12,115538214,53,1,11230101
2018,4,115538274,6,1,11230121
2018,4,115538282,3,1,11230126
2018,12,115538293,1,1,11230128
2018,12,115538308,2,1,11230130
2018,12,114973371,5,1,11116156
2018,4,114973822,0.007,1,11116192
2018,4,114973885,5.006,1,11116202
2018,12,114963410,3.065,9,11116207
2018,12,114974011,1.001,1,11116227
2018,5,114980468,4,4,11119920
2018,4,111534098,0.001,1,10537183
2018,12,111534168,0.001,1,10537187
2018,12,111534185,0.018,1,10537189
2018,12,111537744,2,1,10537191
2018,4,111534197,0.042,1,10537192
2018,12,111544233,25.095,1,10537194
2018,12,115090635,1,9,11146265
2018,4,115100447,21.7,1,11146269
2018,12,115103498,1,1,11135199
2018,4,115103498,1,1,11146321
2018,1,115097892,8.6,1,11135253
2018,17,115460344,1,1,11216516
2018,12,115469890,1,11,11216764
2018,5,115469907,26,1,11209630
2018,12,115538336,1,1,11230138
2018,5,115459663,4,1,11205072
2018,4,115452339,1,1,11209414
2018,2,115452399,1,11,11209420
2018,2,115460337,0.92,1,11209421
2018,12,115457627,1,11,11216514
2018,5,115456716,1086,10,11205065
2018,4,115452126,0,1,11209399
2018,12,115452126,5,1,11209400
2018,12,115452794,1,1,11209447
2018,4,115452794,1,1,11209446
2018,5,115453459,0,1,11209514
2018,12,115524283,9,1,11223856
2018,4,115448117,1,1,11204944
2018,12,115461374,0,1,11205226
2018,16,115461805,1,11,11205271
2018,12,115462526,14,1,11205313
2018,4,111535552,0.065,1,10533041
2018,17,111532081,100.076,1,10537008
2018,12,111555547,4.001,1,10525809
2018,2,111547088,0.003,1,10537419
2018,4,111547119,0.002,1,10537424
2018,4,111547173,0.008,1,10537430
2018,4,111551129,0.601,1,10533487
2018,16,111551157,3,9,10533490
2018,5,115522908,0,1,11229631
2018,17,115535072,,,11229808
2018,12,115537022,55,1,11229957
2018,12,115449055,0,1,11216414
2018,5,115452334,2,1,11209413
2018,12,115458193,11,1,11205170
2018,4,115458571,2,1,11209468
2018,2,115461084,8,1,11205190
2018,5,115459139,2,1,11209519
2018,4,115453882,0,1,11209565
2018,12,115461806,1,11,11205272
2018,16,115464785,1,1,11216690
2018,12,115469891,1,11,11209624
2018,12,115462537,14,1,11205317
2018,5,115530498,0,1,11233041
2018,2,115535244,1,11,11229827
2018,4,115535244,1,11,11233072
2018,4,115535710,13,1,11229862
2018,12,115535710,0,1,11229861
2018,12,115532849,213,1,11233240
2018,2,115539978,1,1,11224378
2018,12,115538201,0,1,11230093
2018,12,115538204,1,1,11230096
2018,6,115538204,4,9,11230095
2018,5,115534121,5,1,11233384
2018,12,115534121,1,1,11233383
2018,4,115538209,0,1,11230099
2018,12,115523450,1,3,11229662
2018,12,115529637,0,1,11223989
2018,4,115529637,0,1,11223990
2018,5,115529637,8,1,11232952
2018,4,115534400,0,1,11229750
2018,7,115534400,11,9,11224013
2018,4,115526707,1,9,11224075
2018,4,115528332,1,9,11229939
2018,12,115538167,0,1,11230082
2018,4,115538167,0,1,11230081
